Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,0,42,135,10,81,21,0,0,25378,87243,55313,90513,164951,186825,155093,1239,0,13
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Côte d'Ivoire,0,0,0,42,0,0,2,0,0,0,25377,87243,55313,90513,164951,186808,155093,1239,0,5
China,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,49,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
India,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0,1,0.058611561,1,0.75085705,0.024510411,0,0,0.999865468,1,1,1,1,0.99968934,1,1,0,0.063450001
