,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
22,0.000127806,0.0,0.0,0.0,0.0,8.56e-06,0.0,0.0,4.19e-05,7.001304947627e-05,0.000222447683360929,0.000147347799378205,0.000397718397974454,0.00034988827453695,0.000201822211843459,0.000332182959858155,0.00023673665802315003,0.00013798057541013
23,0.001275859113009915,8.1091313517804e-05,8.85e-05,0.000547116,0.000136565,8.763992370744e-05,0.000490602,0.000548667232547994,7.1982024726804e-05,0.0005108065264015561,0.0004928572075296,0.0010543475926106638,0.0006235370843430339,0.0007328776718503199,0.0010190147929300562,0.001492581649241235,0.00165242050842508,0.0012626290977308192
24,0.0,0.0,0.0,3.22e-05,0.000150222,0.000188424,5.45e-05,5.67e-05,4.66e-06,3.7899581048e-06,2.43e-06,0.0,0.000157418,0.0,0.0,0.00174384366949689,0.000112064,5.5224056804521e-05
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32e-06,8.85e-06,1.17089357854e-05,8.58e-06,7.996683759300001e-06,4.36e-06,2.5e-06,0.0,0.0013722046552041302,1.76e-06
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001052795,0.001282986,0.001893513,0.001061035,0.0012224028075309922,0.00143257797984663,0.0012733639135888801,0.027263260032630778,0.0374074
27,0.0,0.0,0.0,0.00048275,0.000191192,6e-05,0.0,0.0,0.0,8.866941447e-06,3.64e-05,2.79e-05,7.36e-05,8.540650092e-07,3.7165194499999995e-06,9.423394825824e-05,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000212328,0.000306167,0.00015839222383176,0.0,0.00018767257260754,0.0,0.0,0.0,0.0
29,8.82132375744e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43e-06,0.0,0.000112441,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2725601931096e-05,0.0,0.0,7.08e-05,1.6062690048000002e-06,0.0,0.001133863,1.6e-05,7.83545856e-07,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000534331,0.0,0.0,0.0,0.0
32,0.0,0.0,2.21e-05,0.0,0.0,0.0,1.1963807794917e-05,0.0,4.66e-06,1.33e-05,0.000281868,0.0,2.04e-06,1.31e-05,0.0,0.0,3.69358038e-05,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04e-06,0.0,0.0,2.29e-06,2.124959166e-05,8.79e-05
34,0.0,0.0,2.21e-05,3.22e-05,4.1e-05,0.0,0.0,0.0,9.32e-06,1.2913715901e-05,0.0,2.14e-06,1.02e-05,1.4903369088799999e-05,6.159225950170001e-05,3.14773466787e-05,2.1902236399999998e-07,8.9206797591e-06
35,0.0,0.0,0.0,0.0,1.37e-05,0.0,0.0,0.0,9.32e-06,0.0,0.0,0.0,2.04e-06,0.0,0.0,0.0,0.0,0.0
38,0.0,3.33e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.33e-05,7.96e-05,0.0,0.0,3.68e-05,0.0,4.99e-06,1.6e-05,2e-06,1.76e-06
39,0.000553828,0.00024978185660021,0.000309693,0.0,1.37e-05,0.0,0.0,0.0,6.0871262083500004e-05,4.4955443858e-06,0.0002243528780389,1.07e-05,1.22265952416e-05,0.000108946822811624,1.3555512765e-05,1.1949074304000001e-06,2.089883169e-05,6.45095765376e-05
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73e-05,5.0437788312e-06,4.86e-06,0.0,2.6640559104000003e-06,0.000685237267428975,9.990321300000002e-07,3.43e-05,2.4e-05,1.76e-06
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86e-06,6.65e-05,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002599902985278018,0.0,0.0,0.0,0.0
44,0.22782017256145223,0.21069133530884968,0.26097219147336803,0.3255054247307002,0.3974160422618347,0.4010789932705279,0.42675581177033894,0.37181125541904714,0.4107133111802634,0.45784312702437296,0.41086239982057116,0.35942292526946085,0.4175376088797722,0.5403977737019074,0.5428924893070263,0.59405805092968,0.5905121826735609,0.5933944476356166
46,4.26e-05,0.0,0.0,0.0,3.29781572296e-05,0.0,0.0,0.0,0.0,0.0,2.43e-06,4.29e-06,0.0,0.0,2.5e-06,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,9.91e-06,0.0,0.0,0.0,0.0,0.0,6.13e-06,0.0,3.6715294395e-05,3.2e-05,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3484042611e-06,8.85e-06,0.00031962086789415,3.0490640391999996e-06,0.00029818937619756,5.02e-05,1.75e-05,1.7890963712e-06,0.0,3.51e-06
52,0.0,0.0,0.0,1.61e-05,5.46e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,8.56e-06,0.0,0.0,0.0,1.1557301376e-06,1.88261031432e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.2025738029000005e-07
62,1.4120658224423999e-05,0.0,0.0,0.0,1.37e-05,5.14e-05,0.0,0.0,4.66e-06,0.0,2.43e-06,0.0,4.09e-06,0.0,2.5e-06,6.86e-06,0.0,1.76e-06
63,0.0,6.66e-05,8.85e-05,3.6683659902647996e-05,0.0,0.0,0.0,0.0,4.66e-06,6.19e-05,2.43e-06,4.3667609916e-06,3.48e-05,1.16630585896e-05,2.5e-06,4.4269194048e-05,4.8e-05,8.955219549e-07
64,0.0,0.0,0.0,1.61e-05,0.0,8.56e-06,0.0,0.0,0.0,0.0,0.0,2.14e-05,0.0,0.0,0.0,4.57e-06,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42e-06,0.0,2.4449504507999997e-06,2.04e-06,0.0,1.25e-05,0.0,4e-06,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58e-05,0.0,1.83e-05,8e-06,0.0
70,0.0,0.0,6.64e-05,6.3075441408e-06,0.0,0.0,0.0,0.0,4.2581260725688995e-05,0.0,2.5812004152200003e-05,0.000122231,0.0,0.0,0.0,0.0,0.0,0.0
71,0.005359247231684593,0.000252461865984326,0.00587105647801704,0.012568344367997319,0.008885173667992304,0.004743833853192424,0.00733778657087752,0.010974213185034309,0.01733123577303794,0.009679803717701881,0.15896855611914276,0.23510879397193146,0.20197676788704155,0.08113936657832678,0.001722827009288912,0.0009928225760272961,0.0027860116478974684,0.00128340292501323
72,0.0005410242959041399,0.000499218,0.000420298,0.000273558,0.000232161,0.000248377,0.00010585763181112,0.0,9.29562098001e-05,3.825658164347e-05,0.00016146996082425,0.00039238236582475003,0.00056865858931264,0.00036718829238336,5.4982875686399996e-05,3.2798243100000002e-06,2.8531160760000003e-05,8.145148034208001e-05
73,0.0005673818758836949,0.00014154191058863397,0.0,1.61e-05,6.5939415073532e-05,0.0,1.98e-05,0.0,8.85e-05,0.000151623594988875,0.00129883057224048,0.000967955100741993,0.000152004036675636,0.0004008974449152,1.7934200869199998e-05,0.00018839804447494802,9.617815699968e-05,0.00019186634901096
74,0.0,0.0,0.0,0.0,0.0,0.0,5.6421932688e-06,0.0,6.040827833800001e-06,2.21e-05,2.6026778183999998e-05,3.06011843118e-05,0.0,1.17774921649e-05,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000639034,9.1159368152216e-05,0.000353313,0.0,0.0,0.0,0.0
76,0.000170409,3.9116045632256e-05,0.000257657380862508,0.000128733,9.56e-05,7.71e-05,0.00041534250023632396,0.000573920752231264,3.0588518573597e-05,6.462690758373599e-05,5.7129554191392004e-05,0.00010120686494777599,0.00014740380183634499,0.000122405254382332,0.00013264896427398002,7.980850009099199e-05,7.487367088383e-05,4.600179499265001e-05
82,4.2773738792895e-05,3.33e-05,0.000176968,3.22e-05,0.00010710089906806499,0.0,9.108571497011599e-05,0.0,1.3644680952e-05,0.000350609286937874,4.99488029908e-05,4.2765484362e-05,4.6119313294098004e-05,6.4865283894945e-05,1.9578182578945e-05,4.0523996143358005e-05,0.00027610218899253,2.9254692476672e-05
83,4.26e-05,0.0,0.0,0.0,0.0,0.0,5.45e-05,0.0,9.79e-05,1.466681118e-06,2.43e-06,2.4449504507999997e-06,5.027399202e-06,0.0,2.25e-05,5.52586657e-06,6e-06,0.0
84,0.002502019838823498,0.002057308948941665,0.00833250070461332,0.00035193779306278,0.0006826991953319919,0.004987406205905682,0.0004131503515449749,0.00023335283718595,0.002271165830451483,0.007879103285874345,0.00213561267251584,0.0022814591732987018,0.0010662509328340948,0.0072293498858978554,0.00723981005708814,0.0029843100977708157,0.00196842303759328,0.0012975667522504841
85,0.0,0.00019628124966468,0.000309693,0.0,4.1e-05,1.71e-05,4.3230486935313005e-05,5.67e-05,7.990393986e-07,0.00305469371660992,0.000608558560472205,4.954756348935601e-05,0.00045311107818281603,0.004230691645201363,0.00035606484553693204,0.000269712592580928,8.447216132920199e-05,2.9635965272745e-05
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99e-06,2.29e-05,0.0,0.0
87,0.0,0.00060790662128482,2.21e-05,0.0,0.0,0.0,0.0,0.0,7.4626746462e-06,5.0991989446625e-05,0.000253518470524309,0.0,0.001724546646620595,0.00269764022777578,0.00020535414074893598,0.000416423827601928,0.000141195882936276,8.799684605236799e-05
88,0.0,0.001031717,0.0,0.0,0.0,0.0,6.44e-05,0.0,0.000121161,0.000707761,0.00024046093861952505,0.0,0.001431068,2.9779353807199995e-06,0.001743267733441264,0.000269998801733385,8e-06,3.0472340847e-06
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002544375,0.009545927,9.23e-05,0.0,6.13e-05,0.0,7.484010825172499e-05,0.00014511956389707699,0.0005030057186048991,1.58e-05
90,0.0,6.66e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004969322528696,0.0008203755062591681,0.000277127147268391,0.000116757641680155,0.000135839441879028,0.000140950408513875,0.000458487802432146,0.0009573366719676501,0.00039849451761083,0.000389464738213023
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72e-05,0.0,6.75e-05,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08e-05,0.0,0.0,0.004158276,0.0,0.00028971,0.000192086,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,1.71e-05,0.0,0.0,1.86e-05,2.9944983434599997e-05,1.4414358692000002e-06,0.0,7.496761653199999e-06,3.7756071809099996e-05,3.281284413616e-06,6.109241531999999e-07,9.3950518628324e-05,5.27e-06
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13543237922e-05,1.33e-05,0.0,4.29e-06,2.04e-06,2.18e-06,2.5e-06,1.4957890340399999e-05,0.0,1.76e-06
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09e-06,0.0,4.99e-06,2.29e-06,2e-06,0.00038516517065733004
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95e-05,0.0,5.976356375000001e-07,0.0,0.0,0.0
HHI_X,0.3626324144939755,0.304684997760059,0.3730609475370515,0.42837805916782135,0.4781530189707176,0.49070201134473607,0.5801072943111669,0.6973296363711682,0.6524246406612418,0.6949596760386477,0.7356658629431416,0.7921506942241375,0.7668873537645096,0.7883180775647688,0.7304706359989512,0.7642279593485621,0.7698428087844118,0.747631395870387
