Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,2846,13138,10133,5002,2955,2242,4032,2841,3133,1692,1154,721,465,672,597,796,371,353,357,328
Thailand,202,460,717,733,463,137,102,0,21,51,107,102,24,0,167,364,279,323,338,293
"Korea, Republic of",14,0,1,6,134,143,26,443,185,0,3,0,7,11,2,3,1,19,19,18
Malaysia,47,8,3,0,0,5,36,31,28,38,12,1,0,0,2,0,16,11,0,16
Australia,188,160,82,40,0,0,8,18,10,0,0,0,0,0,0,0,0,0,0,0
Canada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,659,394,265,429,352,315,281,510,693,619,496,469,329,564,310,338,0,0,0,0
Cyprus,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,71,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",956,720,661,272,47,297,357,315,73,166,161,107,23,19,0,0,0,0,0,0
Indonesia,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,1,0,0,11,30,0,541,1376,591,0,0,0,0,0,0,0,0,0,0
Lao People's Democratic Republic,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
Singapore,385,121,55,47,42,72,50,156,58,48,20,0,0,0,0,0,0,0,0,0
Viet Nam,117,54,3,42,0,0,43,81,65,178,355,42,35,78,116,92,75,0,0,0
Switzerland,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,222,11215,8344,3360,1425,1242,3075,745,625,1,0,0,0,0,0,0,0,0,0,0
HHI,0.238804878,0.801806651,0.750681272,0.554377135,0.349470357,0.372410213,0.673147781,0.13258061,0.320397569,0.269809252,0.284348098,0.429287085,0.53082721,0.695807113,0.31441148,0.26931182,0.559834339,0.803916618,0.823394328,0.754655392
