Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,451,144,846,471,1553,375,415,267,36,381,326,204,121,146,199,319,346,260,350,338
Spain,3,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,57,23,15,80
France,0,0,1,0,0,0,0,10,1,7,19,27,11,27,21,18,26,8,26,63
Mali,0,0,257,85,69,4,115,0,3,3,19,22,11,21,14,0,7,2,20,48
Côte d'Ivoire,54,0,62,62,233,196,17,3,0,0,0,3,0,0,1,4,2,1,1,45
Niger,74,53,52,0,461,14,149,123,2,86,55,19,19,14,1,10,29,1,9,22
Senegal,0,0,0,0,0,0,72,72,0,4,7,6,7,9,20,32,85,80,11,17
Burkina Faso,150,5,0,96,227,8,0,11,1,13,18,12,5,5,0,0,2,5,20,14
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,1,11
Togo,135,39,82,228,495,142,60,39,21,55,47,8,18,0,0,217,75,0,0,4
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Germany,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2
Nigeria,0,24,0,0,66,10,0,0,0,148,87,10,4,53,4,10,0,0,1,1
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chad,0,0,390,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,0,0,0,2,9,0,0,0,0,0,0,2,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Belgium,19,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,2,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0
China,0,0,0,0,0,0,0,0,6,51,0,0,7,0,22,0,0,2,0,0
Gabon,0,0,2,0,0,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0
Ghana,12,23,0,0,4,1,1,0,0,12,18,0,0,14,0,1,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,38,17,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,32,0
Netherlands,0,0,0,0,0,0,0,0,0,0,53,44,8,0,55,0,17,65,22,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,32,192,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HHI,0.217335102,0.119257624,0.306531219,0.141524169,0.175623985,0.433304076,0.209589607,0.288381758,0.386916826,0.258859728,0.141622525,0.108494807,0.055612483,0.162336101,0.206013496,0.552112214,0.173644951,0.214026559,0.400289272,0.158610192
