Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,968,1073,1790,2025,1812,2620,3913,1931,2959,4203,4182,2639,1653,4027,4248,5511,5847,5183,3428,8363
India,190,84,110,253,176,278,126,259,536,1049,742,500,3,1326,1283,1183,1678,1991,525,1997
China,72,10,64,359,295,307,421,157,192,364,1247,282,271,397,621,1159,1293,335,738,1662
Jordan,0,0,0,0,0,0,0,0,9,0,0,6,0,4,42,17,17,26,51,993
"Tanzania, United Republic of",54,44,31,16,16,60,152,7,41,29,49,26,0,71,117,41,61,315,266,704
Kenya,61,86,184,175,234,214,425,377,819,745,670,504,0,480,656,1203,1130,993,815,673
Uganda,0,5,5,4,0,123,318,8,9,39,128,92,0,46,105,156,219,121,51,611
Belgium,235,375,408,633,400,396,486,783,798,715,574,596,127,730,586,404,560,190,162,472
United Arab Emirates,12,57,9,16,139,437,119,97,6,9,78,19,13,134,93,6,99,114,358,469
Singapore,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,30,64,32,235
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,97,83,187
"Korea, Republic of",0,0,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,12,25,94
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,70,83
France,0,2,0,16,51,0,49,28,65,3,27,2,239,16,107,242,184,47,5,46
"Iran, Islamic Republic of",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,101,26
United Kingdom,19,49,10,0,7,313,25,0,0,6,6,6,9,9,0,0,79,517,0,20
Germany,0,0,3,13,0,21,1365,0,0,1,18,45,78,8,2,41,11,0,2,16
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Netherlands,6,8,42,78,30,109,208,145,54,215,215,164,0,110,170,61,39,80,30,11
Türkiye,0,0,66,0,0,0,1,0,9,1,0,0,10,2,1,17,7,10,0,11
South Africa,123,65,46,129,61,75,0,0,0,1,1,0,41,2,0,0,6,17,36,10
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,5,0,7
Switzerland,0,0,48,0,1,0,170,0,0,118,61,5,0,0,0,10,0,0,0,6
Italy,1,0,6,0,13,1,26,0,18,8,7,2,61,23,29,2,11,2,0,5
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,4
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Pakistan,0,0,0,0,0,0,0,0,50,0,0,0,0,1,1,4,0,0,29,1
Russian Federation,0,0,122,14,0,0,0,0,0,26,0,22,0,0,0,24,47,16,18,1
Rwanda,0,1,70,8,4,0,12,1,6,13,0,0,0,4,4,0,9,0,1,1
Spain,0,0,0,0,0,0,0,0,0,0,6,5,98,5,14,11,21,4,4,1
United States of America,0,0,98,1,0,0,0,0,5,14,0,5,91,3,0,0,0,78,0,1
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Australia,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Brunei Darussalam,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Congo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,5,0,0,0,9,0,7,0,2,0,9,0,2,26,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Eritrea,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,3,13,0,8,0,0,9,8,19,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
Japan,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,63,0,0,0,0,0,316,604,0,0,0,0
Oman,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0
Romania,10,10,16,41,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,176,234,406,124,331,259,8,56,268,803,343,310,0,620,79,274,52,4,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0
Thailand,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,20,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Egypt,9,31,39,123,31,0,2,0,0,0,0,0,44,0,0,0,31,14,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0
HHI,0.181247407,0.253557939,0.186357585,0.236703348,0.171581514,0.091618143,0.239776162,0.289035623,0.282795212,0.24879265,0.240470821,0.223462865,0.133601311,0.289169152,0.230389936,0.24745771,0.30312206,0.328998958,0.22733095,0.230141458
