Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,252,343,987,2541,3599,3114,7332,4593,5550,6334,8620,5702,4975,9506,8790,9197,10250,10422,8068,12816
Uganda,2,56,126,313,227,192,230,262,706,1090,869,581,0,1209,1327,1211,1721,3050,3450,3903
Egypt,0,0,268,1474,2375,1772,3633,2762,1783,1518,3424,3214,721,4490,4083,2926,4128,3674,0,3696
"Tanzania, United Republic of",1,3,25,14,31,58,1672,305,1043,1624,2197,489,0,814,969,2016,935,912,850,1196
Kenya,19,14,10,57,42,102,120,148,205,257,437,167,0,239,363,193,725,705,809,878
Netherlands,79,57,116,59,236,160,202,414,302,140,337,307,36,428,128,776,552,220,462,743
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,185,0,4,143,0,383,424,593,449,455,643,600
United Arab Emirates,21,15,15,18,46,15,15,38,278,261,343,71,46,147,195,319,344,193,383,419
Belgium,81,101,81,275,256,439,546,239,505,103,133,324,536,995,186,207,244,135,319,317
China,2,0,13,60,67,35,32,50,51,30,103,13,307,301,451,175,287,391,353,256
India,18,39,0,3,8,5,8,21,27,102,97,2,26,74,66,56,16,53,71,222
Germany,0,16,37,21,14,6,32,32,64,41,80,41,60,9,239,228,230,268,262,219
Rwanda,0,11,152,145,166,279,3,284,257,370,454,241,0,226,181,247,216,107,145,84
Spain,0,0,0,2,0,0,0,0,23,626,0,0,37,0,0,0,15,36,80,63
Italy,1,0,6,33,0,0,2,2,1,3,14,3,8,6,11,8,28,3,13,42
Indonesia,0,0,0,10,0,0,0,0,0,14,28,23,22,59,47,24,98,37,25,33
France,5,4,2,8,34,7,54,3,34,17,19,63,1568,27,24,63,20,33,50,32
Mali,0,0,0,0,0,0,0,0,0,1,1,0,0,5,8,28,25,19,20,29
United States of America,0,0,0,0,19,0,1,1,65,33,0,7,7,9,37,8,83,14,18,29
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,1,26,0,1,1,29,17,0,16
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,1,10
Zambia,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,1,4,24,42,8
United Kingdom,5,0,89,1,69,34,21,0,0,60,42,0,3,14,10,38,33,45,5,4
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,65,1,1,0,0,0,1,3
