Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,14512,45320,144275,501216,313678,585363,184054,361807,201637,70791,94114,57892,36297,34469,37674,66911,35456,253859,143387,238038
Switzerland,2476,5363,6420,34615,15039,358603,35950,172617,49075,6758,7490,34853,6,10648,858,144,14932,154730,83573,140577
China,447,3613,9319,171675,52790,55633,31034,47039,54362,9368,19779,11468,3645,6925,16150,53222,14603,7314,32921,86842
South Africa,5044,9655,66815,158266,141860,142671,54060,62262,6464,1217,48344,2859,381,736,2921,1659,2381,1393,15326,4500
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3407
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677
United Arab Emirates,0,0,107,407,42,219,2220,92,323,0,1575,336,84,4187,2302,4818,677,1332,330,404
United Kingdom,549,2248,791,1168,304,16,560,4458,698,2,68,246,0,201,5,27,0,0,20,278
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,190
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
United States of America,13,173,452,216,4,3,44,283,369,332,307,2175,1,7,352,2162,283,840,229,70
Australia,48,0,0,157,268,362,220,229,529,363,784,0,0,0,0,3,0,0,0,1
"Korea, Democratic People's Republic of",0,0,0,0,20,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0
Tokelau,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,122,0,0,252,0,0,0,157,690,233,0,0,0
Bahrain,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
Belgium,464,7538,2297,4552,20364,23694,52796,67810,77679,43185,0,0,24,0,0,0,0,0,0,0
Botswana,0,108,37272,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,462,2203,0,0,0,33,0,0,0,6,151,0,0,0,0,162,87,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,2111,0
"Congo, Democratic Republic of the",227,164,171,405,210,243,740,18,17,0,0,297,1,547,0,0,17,84882,1794,0
Cyprus,7,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0
Finland,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
France,3657,13564,12988,15250,49554,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,97,0,0,0,0,0,598,443,0,2,169,0,2,0,0,8,0,0,0
"Hong Kong, China",140,17,19,537,1765,188,190,270,299,6732,0,0,0,1184,2,0,773,113,510,0
Hungary,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,9,0,0,0,0,0,40,0,2,0,0,0,0,0,15,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,114,133,1,0
Italy,0,48,0,0,0,0,0,0,0,0,188,213,0,0,0,0,0,0,2,0
Japan,0,0,1,0,8,0,0,1,0,0,0,0,0,201,244,54,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0
"Korea, Republic of",0,0,10,18,83,0,103,45,6,0,30,121,0,0,0,370,0,0,0,0
Luxembourg,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macao, China",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,7,7,0,0,352,0,0,0,447,121,997,1839,0
Morocco,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0
Mozambique,0,0,0,0,0,0,0,0,2623,0,0,0,0,0,0,2,0,157,0,0
Oman,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
Namibia,513,471,6851,14993,29968,78,0,232,1294,20,0,0,0,0,0,0,0,0,332,0
Netherlands,284,0,11,0,0,0,565,2,2,0,2515,62,0,0,0,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0
India,95,11,557,98683,39,37,462,2914,5153,2746,3236,894,0,7,14116,2289,674,669,829,0
Singapore,0,0,8,272,706,155,0,0,0,0,8664,2616,0,3033,25,574,474,338,10,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Zimbabwe,0,0,0,0,1,37,1171,179,38,0,4,0,0,0,237,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,26,171,86,0
