Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,7,17,12,116,53,61,56,70,149,45,48,210,51,113,134,302,763,1121,619,880
China,0,0,0,1,49,4,0,3,7,0,48,124,25,56,32,226,614,913,513,625
Japan,7,10,1,0,1,0,12,67,130,0,0,0,26,32,51,43,48,28,56,127
Thailand,0,0,0,0,0,40,42,0,0,0,0,6,0,15,15,32,50,39,41,71
Malaysia,0,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0,50,0,0,50
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
France,0,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0
"Hong Kong, China",0,0,0,0,1,0,0,0,2,0,0,80,0,2,0,0,0,0,0,0
Indonesia,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,38,8,0
"Taipei, Chinese",0,0,3,1,2,1,1,0,7,1,0,1,0,0,0,0,0,0,0,0
Singapore,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,43,0,0,0,0,34,0,0,71,0,0
HHI,1,0.037303363,0.14845676,0.885005781,0.85136552,0.464121001,0.560840956,0.856950819,0.774494793,0.849139281,1,0.406592834,0.000464049,0.261313662,0.146540254,0.453692885,0.624952424,0.709296463,0.704058904,0.546203573
