Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,108,139,131,183,444,222,527,96,80,159,119,10,66,65,91,101,66,89,54,129
China,0,0,0,0,0,0,0,0,2,16,29,0,0,18,3,10,39,50,1,86
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
India,0,0,0,0,0,32,0,0,0,0,0,3,0,0,3,5,6,1,0,10
Uganda,0,0,3,0,0,1,240,0,0,4,3,1,0,5,1,0,0,4,3,7
United Arab Emirates,1,3,13,35,18,15,28,28,30,29,14,3,1,1,4,3,1,4,4,5
Belgium,84,128,81,87,69,80,19,34,31,59,34,2,41,12,10,2,15,0,4,2
Denmark,0,0,0,0,0,27,0,0,0,0,0,0,0,4,11,3,1,29,25,2
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Andorra,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Brazil,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,2,0,4,11,4,0,0,20,10,0,11,0,9,14,13,0,0,0,14,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,7,0,0,7,0,3,0,0,0,0,0
Greece,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
Italy,3,1,3,4,0,3,0,1,0,0,0,1,3,0,0,0,0,0,0,0
Kenya,3,0,10,0,1,3,0,0,3,0,25,0,0,3,1,24,2,0,0,0
Lebanon,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,3,0,0,36,342,35,49,0,1,0,0,0,1,0,2,2,0,0,0,0
Rwanda,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,1,0,0,0,0
South Africa,0,0,6,0,2,0,8,0,0,6,0,0,0,0,0,2,0,0,0,0
Sweden,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,1,6,0,7,10,0,0,0,0,0,0,3,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Egypt,0,0,0,3,7,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",9,0,1,0,1,1,5,1,0,1,0,0,0,4,2,3,0,0,1,0
United States of America,4,3,8,0,0,0,46,0,0,0,0,0,2,0,26,2,0,0,2,0
Zambia,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.667188855,0.867643681,0.480738487,0.309853104,0.670606498,0.227333179,0.326349505,0.223629128,0.285656186,0.209556894,0.126996073,0.07721672,0.45490871,0.127760177,0.169080701,0.314880083,0.392782516,0.371643901,0.297064338,0.508820672
