Importers,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,0,0,0,20,17,106,460,2064,3517,3426,4811,2339,6922,2338
Belgium,0,0,0,0,0,0,0,0,0,0,0,79,3541,721
Russian Federation,0,0,0,0,0,0,0,0,276,1099,3069,1450,1440,690
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,126,317
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,463,197
France,0,0,0,0,0,0,0,0,0,0,0,0,0,182
Germany,0,0,0,0,0,0,0,107,184,121,637,452,91,117
Spain,0,0,0,0,0,0,0,0,1,0,0,0,0,87
Malaysia,0,0,0,0,0,0,0,0,0,5,27,35,4,26
French Southern and Antarctic Territories,0,0,0,0,0,0,0,195,0,0,0,0,0,0
Afghanistan,0,0,0,0,0,0,0,0,0,0,11,0,0,0
Australia,0,0,0,0,0,9,0,0,0,1,0,0,0,0
Bahrain,0,0,0,0,2,0,0,0,0,0,6,0,0,0
Canada,0,0,0,0,0,0,0,0,884,324,307,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,25,0,0
Greece,0,0,0,0,0,6,0,0,0,0,0,0,2,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,2,0,21,11,0,0,2,1,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,3,0,0,0
New Zealand,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Portugal,0,0,0,0,0,0,0,0,0,0,12,0,401,0
Saudi Arabia,0,0,0,4,14,0,0,0,0,59,0,36,0,0
Singapore,0,0,0,14,0,0,0,0,0,3,3,0,2,0
South Africa,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,33,38,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,20,0
United Kingdom,0,0,0,0,0,65,232,0,623,599,438,228,787,0
United States of America,0,0,0,0,0,0,218,1762,1549,1213,297,0,0,0
HHI,0,0,0,0.372641084,0.607162801,0.374348798,0.272405994,0.669838202,0.231726794,0.296488129,0.534820617,0.471072618,0.406628924,0.174937723
