Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,87,84,113,154,206,129,302,179,160,358,2267,3455,1300,487,358,488,428,538
Sweden,40,59,75,71,79,98,228,171,136,218,379,171,520,270,337,375,390,486
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,34
India,0,0,11,11,12,12,12,0,0,0,15,0,0,18,14,17,34,16
Australia,4,4,8,18,43,5,9,4,3,106,1387,3150,628,180,7,79,1,2
New Zealand,1,0,13,9,17,1,16,0,0,0,1,0,0,0,0,0,0,1
China,1,0,0,4,1,5,0,2,15,30,483,108,20,0,1,0,2,0
Fiji,0,0,0,0,0,0,6,0,6,0,0,0,5,0,0,0,0,0
Germany,2,0,0,37,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Indonesia,31,15,0,0,1,0,15,0,0,0,0,0,17,17,0,17,0,0
Japan,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Malaysia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pakistan,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,3,0,0,85,0,0,0,0,0
Singapore,4,4,3,2,3,7,2,1,0,0,1,0,0,0,0,0,0,0
Eswatini,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
HHI,0.380323959,0.508375705,0.467727159,0.291095768,0.24422294,0.61010635,0.630908765,0.919800065,0.712363133,0.425331066,0.440835617,0.827260931,0.407092964,0.399882986,0.884719485,0.573706454,0.845671023,0.830045338
