Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,269558,359451,465319,358799,521586,999353,1114513,1091208,600829,930359,796527,1728289,2590197,1750032,1297245,1123712,1110186,1091945,1008841,1358254
China,78976,86518,92379,102334,280341,713893,721312,698612,351750,469044,471576,1399354,1607727,944307,880430,728927,680886,789310,755564,1041957
United States of America,18822,13320,7383,11660,12047,6469,10359,13261,19387,14184,26003,34775,52327,91296,46874,76352,63572,43922,39877,46654
India,7640,6934,9716,27445,33846,72089,168788,93232,57989,93103,56772,44081,40100,48289,53675,31813,53851,50840,36679,41572
Italy,24799,13203,26822,24562,48178,43305,36026,47274,25248,35351,34915,40058,32907,47226,68921,48674,40199,32907,30244,23412
Türkiye,6799,16480,37777,5085,11960,11069,13588,43427,14348,14958,23016,20256,16922,21957,33892,37155,24039,28222,23932,23098
United Arab Emirates,2491,4400,22574,39653,1691,1727,2632,4414,5612,20387,7476,7452,15629,13987,4868,6850,9508,9823,10477,14318
Poland,110,158,29,28,191,233,63,283,466,1048,1167,1171,1038,3954,2630,1507,2095,1852,1773,12872
United Kingdom,12733,14604,11162,6024,8883,10237,16161,11795,12308,18518,17462,22030,36268,22764,24658,13315,29571,16120,11849,11115
Estonia,0,0,0,0,6,0,6,25,21,36,7,12,5605,591,8,312,18,24,1092,9830
Germany,11902,9322,20436,10485,21360,11606,12724,18408,10215,13145,16469,12121,10205,18404,9597,69740,56371,9849,6513,9817
"Korea, Republic of",4013,2401,10205,8699,2861,2035,8119,5000,3133,7351,4605,15482,50675,16782,14243,13884,11846,9142,6119,9322
Malaysia,4902,4855,3408,958,3874,3987,2011,3234,6513,7510,6572,6639,6739,7563,3709,2270,2837,1873,3100,8970
Finland,1270,45620,33101,8683,10022,352,566,419,1501,1126,1002,1366,431,629,448,150,415,290,306,8317
Sweden,2595,6634,66463,8546,3962,3424,1678,2513,747,22126,2621,1098,595568,394220,14877,4239,25599,228,1393,8153
Indonesia,7298,8104,16531,26116,5015,14476,21597,10184,7171,6210,10695,9005,6680,10023,9877,4316,9080,8374,4389,8106
Canada,200,1267,1551,393,283,354,642,473,3320,2207,1166,886,1832,3240,1656,3075,5209,5009,1039,7500
