Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Croatia,0,0,0,19,0,0,0,141,0,16,0,0,0,0,0,21,25,0
Cuba,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,2,8,19,53,0,0,0,1,0,0,47,28,0,0,0
Ecuador,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Finland,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
Guyana,0,0,0,3,36,34,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,6,2,0,0,0,0,0,0,0,43,58,54,1,0,0
Iceland,0,0,0,0,44,0,1,0,0,0,0,0,32,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0
Iraq,0,0,0,55,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Kenya,0,0,0,0,0,0,2,238,180,197,0,0,0,0,0,0,1,0
Kyrgyzstan,0,0,0,0,0,0,0,3,0,0,0,25,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,260,36,219,0,0,0
Luxembourg,0,0,40,0,0,0,0,0,0,8,0,0,0,16,0,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0
Mali,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,75,1,0
Mauritania,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,338,0,0
Mauritius,47,0,5,3,0,0,0,0,29,0,3,21,24,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,25,36,8,3,0,0,2,0,1,0,0,0,0
Morocco,0,0,0,7,0,0,0,168,203,17,0,0,0,75,0,0,63,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,1,1,0
Oman,0,0,0,0,0,0,86,82,19,0,0,0,1,165,0,0,0,0
Panama,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,72,0,0,0,0,0,0,0,0,0,2,2,1,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0
Saint Vincent and the Grenadines,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,3,1,114,0,0,0,2,0,0,8,0,0,0
Seychelles,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Eswatini,0,0,0,452,243,0,297,3140,307,0,0,0,2,16,0,2,0,0
Sweden,0,0,0,124,19,9,12,51,8,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,2,69,69,174,1547,105,18,9,0,1,437,3,0,12,0
Syrian Arab Republic,0,0,0,63,0,0,0,12,0,8,0,0,0,0,0,0,0,0
Togo,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turks and Caicos Islands,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,16,0,11,0,0,0,269,74,34,0,0
Uruguay,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,70,0,0
HHI,0.285657679,0.212758782,0.185401628,0.209914846,0.224850954,0.267701388,0.31258235,0.324530032,0.343466888,0.279634215,0.198633915,0.279630449,0.236186094,0.343063291,0.263367548,0.220123433,0.229490651,0.224442701
