Code,2002
12,0.095588235
28,0.007352941
30,0.007352941
40,0.051470588
49,0.007352941
73,0.058823529
76,0.014705882
84,0.279411765
85,0.235294118
89,0.022058824
90,0.213235294
94,0.007352941
