Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,6,6,22,13,21,16,26,22,165,184,31,147,4343,16,243,7,92,65,45,15
Kenya,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Belgium,0,6,8,12,10,8,0,10,1,3,22,57,24,10,209,3,1,2,18,1
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Tanzania, United Republic of",0,0,1,0,0,0,0,10,113,56,7,0,0,1,1,3,2,3,0,1
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,1231,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,9,0,0,0,113,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
France,6,0,0,0,11,0,1,0,33,120,0,0,365,0,24,0,36,0,26,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,2,0,86,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,14,0,0,8,0,2,0,0,0,89,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,10,0,4,0,0,0,0,5,9,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,53,61,0,0
United States of America,0,0,0,0,0,0,15,0,0,0,0,0,1355,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHI,1,1,0.371443242,0.748292247,0.002735654,0,0.277040015,0.170047422,0.52110626,0.44041221,0.496440452,0.040494986,0.284571472,0.293885177,0.733072253,0.107298258,0.393680037,0.858273785,0.297478898,0.484737163
