Exporters,Imported value in 2003,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
"Hong Kong, China",0,0,0,0,0,0,0,4,56,10,0,64,219,72,0,0,96,0
Hungary,0,0,0,0,0,0,0,1,0,0,0,0,0,69,31,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
Indonesia,23,0,14,22,0,13,21,55,114,39,0,71,0,23,0,0,0,0
Israel,0,0,0,12,0,0,7,59,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,47,1144,0,0,10,12,33,2,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Korea, Republic of",0,0,0,0,0,0,15,7,0,140,0,126,0,0,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,53,0,0,0,1,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,50,0,2,0,0,8,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Mexico,0,0,0,45,71,0,0,2,123,0,0,162,0,0,177,0,51,0
"Taipei, Chinese",0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,15,0,0,0,9,51,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Nigeria,0,0,1,0,0,0,194,0,0,0,0,0,0,0,4,0,0,0
Panama,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Saudi Arabia,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,14,0,0,0,0,0,0,459,0,0,0,0
Viet Nam,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
Spain,49,0,8,711,0,0,224,98,26,28,458,351,0,43,31,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,348,0
Thailand,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,2,10,0,0,30,0,0,0,0,0,0,2,0,0,12,0
Tunisia,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,0
Turks and Caicos Islands,0,0,0,0,0,0,394,0,0,0,21,358,0,0,109,0,10,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
Egypt,0,0,0,0,0,0,152,13,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
HHI,0.514468239,0.34754754,0.663865119,0.431762114,0.397013168,0.368807485,0.299769252,0.392086009,0.338967168,0.467587397,0.345406018,0.391873937,0.361607939,0.277624959,0.350969315,0.237687259,0.226927491,0.213665663
