Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,0,0,7,0,1,3,1150,893,41,38,17,14,3,0,0,0,46,0
Chad,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Djibouti,0,0,0,0,7,0,1,3,57,17,30,9,1,1,0,0,0,0,46,0
Gambia,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,405,802,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,9,11,28,16,13,3,0,0,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0,0,1,0,1,1,0.443170252,0.848575239,0.246632178,0.46626688,0.805433919,0.765493476,1,0,0,0,1,0
