Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,18615,14372,3565,118,19416,15699,17326,22934,21834,22301,39207,19886,17646,11492,19675,14239,9009,5165,12152,10614
China,0,40,117,0,0,0,1614,1430,731,6150,11934,3935,2866,3026,2718,2637,1775,2302,4305,3448
Bangladesh,246,291,0,0,175,1197,296,156,0,30,0,0,0,0,1386,951,1582,303,985,2513
Türkiye,1855,2264,55,0,4759,1300,7405,10423,13533,8851,20019,12938,13382,7124,7215,5743,4116,134,1641,1241
Kenya,0,0,0,0,164,202,0,70,0,70,37,0,134,260,39,923,316,614,760,944
India,599,401,48,0,3442,1568,1374,2,0,1963,0,0,0,0,0,0,0,255,207,760
Egypt,0,0,0,0,392,0,1,63,189,0,0,47,220,167,155,735,464,121,398,504
Viet Nam,0,0,0,0,893,1008,512,359,0,0,0,29,0,0,0,274,0,0,329,460
Saudi Arabia,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,2769,175
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,80,0,71
United Arab Emirates,0,486,0,0,1213,2966,1498,77,295,42,0,0,0,0,293,141,0,154,0,71
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,45,16
United States of America,173,89,0,0,2,11,95,554,212,115,253,438,0,36,110,125,50,120,3,16
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,8
Djibouti,400,785,7,0,1385,174,14,234,16,223,804,16,79,15,7,72,3,3,2,1
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
Australia,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0
Armenia,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,3374,1735,486,0,1308,134,285,913,529,475,847,45,22,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,30,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
Canada,10,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0
