Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,6043,71339,24588,0,59219,79673,90994,178022,130754,182156,166063,162020,156055,117578,125685,7395,5015,3109,5772,6170
India,0,0,13,0,13,0,10,421,5646,7829,8694,14487,10477,4387,4451,3467,2389,1157,3388,4650
United States of America,16,23,44,0,57,52,151,438,1138,995,1127,1475,2076,1528,1568,1252,992,887,1427,714
Thailand,0,1,6,0,0,0,45,241,271,115,257,160,111,319,709,870,800,213,186,243
Germany,0,0,1,0,4,13,43,133,112,116,147,125,181,93,154,54,111,52,33,78
"Hong Kong, China",0,0,0,0,0,6,0,11,165,136,582,1317,1156,774,2123,806,29,435,135,76
France,0,3,0,0,13,6,6,70,38,73,126,112,81,84,180,132,127,88,19,59
United Arab Emirates,0,0,27,0,2,0,9,11,29,3,31,81,52,985,3664,117,74,15,109,59
Saudi Arabia,0,0,1,0,1,4,1,9,0,0,0,0,6,50,44,27,5,0,0,41
Canada,0,0,0,0,0,0,7,5,4,13,34,30,14,31,86,22,18,20,7,33
China,0,0,0,0,14,0,6,28,140,125,121,246,747,225,272,91,118,1,88,29
Switzerland,6027,51838,24423,0,53978,79371,90547,111364,123105,172573,154558,143769,140882,108788,111113,137,8,40,27,21
Australia,0,0,0,0,1,0,7,6,6,2,15,5,12,10,12,15,10,31,5,20
Sri Lanka,0,0,0,0,0,0,0,2,1,0,0,4,1,0,83,182,63,16,14,17
Malaysia,0,0,0,0,0,2,1,0,0,1,7,9,68,17,0,2,0,22,66,14
Austria,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,8,1,9,13
"Korea, Republic of",0,0,0,0,0,0,4,0,1,0,6,29,1,0,13,6,34,0,0,12
United Kingdom,0,98,67,0,147,186,96,7,3,3,9,0,12,17,9,2,4,0,16,11
Pakistan,0,0,0,0,0,0,2,2,0,0,33,0,0,0,0,0,50,1,6,8
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,51,7
Zambia,0,0,0,0,0,0,0,0,0,7,0,0,0,86,204,5,1,0,53,7
Czech Republic,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,12,6
Türkiye,0,0,0,0,0,0,0,0,0,0,0,37,0,0,15,0,42,61,1,6
Italy,0,0,0,0,10,8,33,66,43,45,39,16,32,84,0,24,30,8,6,5
Mexico,0,0,0,0,0,0,0,0,0,64,149,24,42,30,48,86,55,9,11,5
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,0,1,8,3
Israel,0,0,0,0,2,3,0,0,1,8,47,0,0,12,405,1,3,13,12,3
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,19,0,0,1,2
Japan,0,2,3,0,0,0,0,1,0,18,5,11,3,1,20,21,5,1,7,2
Netherlands,0,0,0,0,1,1,3,2,1,1,4,13,1,0,0,0,0,0,4,2
Singapore,0,0,0,0,3,3,11,41,16,7,43,25,36,32,35,5,6,1,4,2
Sweden,0,0,0,0,4970,2,2,12,2,9,1,10,2,0,7,0,0,5,10,2
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Norway,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,3,3,1,0,1
Poland,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,1
Slovakia,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,34,1
Eswatini,0,0,0,0,0,0,0,0,7,0,0,0,17,0,0,0,1,0,1,1
Belgium,0,0,0,0,0,1,0,0,0,0,2,3,0,0,1,0,0,0,0,0
Kenya,0,0,0,0,2,0,0,2,2,0,0,0,0,0,11,4,2,6,4,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
Afghanistan,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
Cameroon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Congo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
