Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,4634,6476,20653,12419,28752,20084,17588,27802,23596,26708,11904,24567,29522,24932,29672,38291,46249,54083
China,1117,870,5063,2777,6172,4830,5986,8483,7842,11042,5730,7378,7185,16188,19890,24345,29048,30249
Türkiye,0,0,0,3,8,0,48,18,60,34,39,73,108,767,1339,2723,3146,5122
Brazil,157,201,310,239,460,163,283,686,411,174,36,330,374,56,13,621,2987,4898
Portugal,1997,1689,6230,979,4380,3781,4071,5454,4301,5198,1501,2293,3785,3797,3124,2967,4163,4269
Spain,7,201,450,8,866,300,497,665,475,444,60,110,920,628,637,680,865,1354
South Africa,546,873,628,431,649,945,1282,583,796,786,488,674,595,408,382,1189,755,1316
United Kingdom,23,196,710,683,1236,600,530,1250,1708,1424,683,654,1057,647,1412,721,1082,1230
United Arab Emirates,167,263,2424,261,174,632,130,134,85,284,65,91,80,140,56,187,1038,956
Italy,107,104,215,21,297,41,153,147,89,176,241,162,275,424,265,716,809,611
United States of America,85,189,975,748,3158,771,773,1034,2405,1163,607,9808,378,238,522,342,218,569
Norway,4,0,0,16,822,2138,614,65,209,262,51,37,22,86,35,258,218,545
Viet Nam,0,153,2019,86,6032,195,594,22,232,116,209,8,8089,103,0,120,18,499
Namibia,0,1,1,22,608,59,317,691,350,355,66,23,35,30,369,98,96,314
France,52,366,272,801,772,1696,939,4822,1070,1520,714,390,1301,407,480,153,315,305
Belgium,26,93,90,61,248,518,353,1192,1203,250,106,750,195,80,380,315,566,279
Egypt,0,20,0,0,0,1,2,3,0,0,0,7,48,0,0,1,87,274
Saudi Arabia,0,0,0,0,5,2,2,0,0,0,0,4,2,9,0,0,0,273
Netherlands,38,8,7,14,31,218,433,277,377,115,83,348,197,224,102,197,375,219
India,13,156,62,33,36,33,17,1290,22,695,78,131,1449,55,14,20,84,190
Estonia,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,203,45,104
Congo,0,1,13,277,260,152,72,75,34,0,3,741,9,10,0,0,4,58
"Korea, Republic of",0,0,165,5,35,25,10,8,1273,208,429,41,288,79,32,0,0,58
Germany,0,0,3,6,23,6,67,82,13,15,161,66,39,99,143,697,82,57
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55
Denmark,77,41,0,26,1351,2374,2,23,101,122,11,23,0,69,25,12,56,29
Jordan,0,0,0,11,1,0,0,0,0,209,0,0,0,0,1,0,0,26
Poland,0,0,0,5,0,0,0,0,0,2,5,0,6,0,0,8,0,20
Singapore,12,155,0,8,4,101,38,79,96,62,74,298,377,290,219,22,29,17
Senegal,0,0,0,0,0,12,0,0,3,0,0,0,0,8,0,0,0,16
"Macedonia, North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Iceland,0,0,0,0,0,0,0,0,0,0,0,9,0,0,21,0,0,14
Slovakia,0,0,0,2,0,0,0,0,2,0,0,0,0,0,5,30,16,14
Canada,0,0,0,13,25,73,2,1,44,1,1,20,0,0,0,0,3,12
Pakistan,0,0,0,1,1,0,0,0,0,29,0,0,2450,5,51,24,1,12
"Hong Kong, China",0,13,54,366,4,76,7,192,47,6,18,1,20,18,1,0,6,10
Gabon,0,0,0,0,0,6,0,0,15,0,7,0,0,0,0,0,0,9
Greece,0,0,0,0,0,1,53,1,0,0,61,20,0,11,24,46,13,9
Mexico,0,0,0,0,0,1,3,0,1,0,0,0,2,0,0,0,30,9
Sweden,0,1,11,1,9,0,0,7,0,0,0,0,0,0,0,0,6,9
Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Israel,0,79,0,46,33,7,39,34,60,70,25,12,18,29,36,12,7,8
"Congo, Democratic Republic of the",0,0,4,1,0,0,0,0,0,0,0,4,2,1,19,9,6,5
