Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,26,327,818,131,75,25,14130,12373,3098,11629,28694,8120,5236,14363,19965,10962,14702,3768,1102,3363
Viet Nam,0,3,583,2,45,9,6,3468,1377,4280,10180,2353,1037,121,419,220,22,29,129,2234
Singapore,0,172,0,77,8,0,0,33,1245,125,2102,0,260,232,608,652,593,461,513,414
Thailand,0,3,203,0,9,0,0,0,136,1505,4908,5260,3323,2062,515,614,433,97,48,241
China,0,6,0,6,0,0,40,17,17,2,13,75,43,0,21,49,415,450,90,195
Japan,0,6,0,2,3,3,2,8,14,27,10,8,10,25,58,20,31,34,15,67
France,0,8,10,0,0,0,1,22,23,50,41,52,14,30,47,94,68,60,89,65
United Kingdom,0,0,0,0,0,0,0,0,0,0,19,32,17,36,15,0,30,0,29,42
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,0,0,0,0,31
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28
"Korea, Republic of",0,0,4,15,0,0,5,1251,0,5370,1875,66,99,5753,17663,9072,12777,2405,34,27
"Hong Kong, China",0,0,0,0,0,0,0,0,4,0,12,110,20,795,105,69,46,7,0,11
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Germany,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,24,0,4,3
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
Australia,0,0,0,3,0,0,0,0,5,0,1,19,0,26,54,14,27,12,29,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
Brunei Darussalam,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,135,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,110,141,154,124,0,0,0,4996,19,18,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0
Italy,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,2,0,0,0
Malaysia,26,120,18,20,0,0,0,0,0,71,188,145,377,211,3,53,36,0,0,0
Maldives,0,0,0,0,0,0,0,0,15,0,0,0,0,44,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Nepal,0,0,0,0,0,0,0,0,92,73,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,6,8756,6866,0,0,0,0,3,0,11,11,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,1,0,0,0
Papua New Guinea,0,0,0,0,0,0,0,0,16,0,0,0,0,0,364,0,0,0,0,0
Philippines,0,0,0,0,0,0,5168,545,0,0,9308,0,0,0,0,0,0,0,0,0
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Sierra Leone,0,0,0,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
Switzerland,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,52,92,36,0,0
United States of America,0,9,0,8,0,0,0,7,0,0,0,0,0,2,25,25,67,43,45,0
HHI,1,0.447854965,0.557006732,0.417558034,0.347748436,0.150999566,0.59857815,0.481963525,0.442929285,0.444406336,0.344445426,0.57609984,0.561211726,0.403839555,0.853250932,0.770678536,0.831249772,0.525839686,0.33457942,0.560931127
