Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1142,1557,1169,1634,1320,3009,1296,1300,2946,2383,1737,1967,1702,2310,1805,1776,1769,1468,2169,1732
Portugal,338,828,391,607,491,2054,553,602,2205,1544,711,717,778,1544,683,623,760,955,1270,718
Spain,53,69,37,107,66,122,127,171,243,414,336,436,272,241,446,535,346,136,102,456
China,142,227,362,306,287,306,276,254,243,196,370,458,374,332,364,317,328,226,543,212
Senegal,21,16,16,43,57,104,43,41,42,27,25,20,35,47,44,13,19,27,27,69
Netherlands,62,19,20,10,8,12,5,12,9,6,2,36,6,6,3,4,3,3,21,65
Morocco,5,3,0,0,0,1,1,0,2,0,2,4,3,5,12,27,45,1,58,63
Belgium,2,1,12,0,7,0,0,5,1,2,1,3,2,4,7,17,9,1,4,46
Germany,6,10,5,11,14,12,9,1,17,9,5,15,16,3,9,20,69,40,33,31
Italy,91,63,61,51,120,152,63,40,39,73,127,102,60,45,95,68,53,20,25,29
France,14,10,8,13,7,21,18,8,10,20,17,20,13,10,33,29,14,13,11,19
United States of America,25,18,22,13,21,36,78,54,42,24,39,42,24,12,17,46,32,14,56,17
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,3
Brazil,383,288,225,449,237,183,91,87,69,50,67,74,26,17,31,22,24,3,6,1
Gibraltar,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,0
Argentina,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Belize,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,9,9,1,10,27,46,20,0,0
Côte d'Ivoire,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,1,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0
Luxembourg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Qatar,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
South Africa,0,1,5,19,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,1,0,3,0,0,0,0,1,0,4,1,4,0,4,0,0,0,0,0
Switzerland,0,0,1,0,0,2,0,0,7,4,0,0,12,0,4,0,2,2,7,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,4,0,0,0,0
United Kingdom,0,0,0,0,0,0,16,8,16,4,14,19,21,30,34,10,15,2,6,0
HHI,0.265455689,0.440694556,0.325381378,0.31482058,0.291136897,0.580526712,0.325316866,0.363132026,0.677750995,0.564707804,0.356332971,0.328596064,0.400389137,0.585323176,0.350476868,0.338611702,0.360994715,0.572411951,0.508875396,0.324505349
