Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,8960,10229,15719,18572,23120,30431,26894,27815,31674,34285,37649,138304,92204,115832,89580,105272,104774,110717,114318,89462
United Kingdom,707,0,0,0,0,20,20,464,1621,6466,2098,7835,8520,9454,10970,4208,3291,27136,22862,21919
Mauritania,4817,3905,7463,9391,17865,12341,11857,10981,12215,6808,7485,54400,21417,35890,28108,47409,61445,29543,24584,12098
Oman,0,0,0,0,0,0,0,0,0,0,52,209,73,0,0,99,1591,4021,6322,5842
Morocco,24,0,982,375,1440,4994,2404,1330,1372,181,6774,16533,12742,15208,16842,3832,878,2990,3719,5745
France,76,1490,3735,3374,1485,6476,7940,11432,8488,6560,1589,14537,1597,3078,2312,1064,1278,2490,3545,5370
Netherlands,94,464,0,70,171,158,169,521,613,1820,1628,10004,5386,8779,4838,6520,6795,7557,7422,5183
Chile,0,0,0,613,9,0,0,0,0,44,24,0,88,369,228,421,232,294,285,4060
Senegal,497,516,247,74,42,34,26,18,58,811,280,208,854,1276,460,1051,2103,4949,5408,2660
Lithuania,0,0,0,0,0,0,0,0,0,0,0,1933,0,1658,0,0,0,38,850,2301
Norway,0,0,0,0,0,0,0,18,0,24,0,493,713,2558,1039,446,900,440,1537,2214
Germany,0,0,0,0,0,0,0,0,0,12,164,2188,557,140,224,0,225,2007,3160,2177
China,0,0,0,0,81,568,215,240,506,729,1304,2979,3997,3985,2582,2438,3426,1488,3368,1730
Spain,0,32,278,0,36,40,183,89,598,744,1070,2782,3696,1026,1510,223,1104,3852,1586,1665
Ireland,0,296,0,0,0,0,0,44,369,132,512,655,1074,1201,330,468,577,1019,3148,1617
Ecuador,0,0,0,0,0,0,0,0,0,0,37,227,251,17,106,0,0,83,433,1616
Russian Federation,0,0,0,0,0,0,0,0,0,0,228,0,103,725,151,2856,5696,1685,1848,1567
"Korea, Republic of",0,0,0,0,0,0,0,0,9,22,233,341,273,770,491,520,0,1393,2449,1458
Mexico,0,0,0,0,0,0,0,0,22,0,0,10,0,0,22,25,0,164,401,1240
Denmark,0,0,0,0,0,0,0,37,34,0,148,514,1053,1577,1377,248,496,2413,989,1217
Switzerland,0,0,0,0,0,0,0,0,2017,1234,112,142,0,34,0,49,0,5055,4389,1134
Angola,171,0,0,0,0,0,0,0,0,0,278,6241,7724,4824,5609,23624,9854,0,3273,981
Belgium,210,1725,2406,3919,769,5261,3066,1739,2365,1209,781,3536,1247,3635,917,228,307,2378,1367,704
Uruguay,0,46,53,155,295,213,222,78,199,62,323,1549,1455,1795,921,669,109,611,491,617
Poland,0,0,0,0,0,0,0,0,0,0,0,36,291,70,0,50,818,723,1317,606
United States of America,0,0,0,0,0,42,9,18,25,34,280,896,1482,610,1464,198,386,438,378,535
United Arab Emirates,0,0,0,0,322,22,21,18,0,0,0,0,55,51,0,0,0,0,86,407
South Africa,0,0,0,0,0,11,0,0,0,642,74,20,280,870,1892,3199,702,212,0,399
Argentina,0,0,0,187,204,130,275,67,227,164,139,2055,1379,1060,775,198,207,55,604,356
New Zealand,26,38,92,0,0,19,0,35,6,58,37,85,348,98,623,99,217,489,1118,354
Peru,16,0,0,0,77,19,0,0,158,0,13,0,0,472,65,25,297,27,649,258
Japan,0,0,0,0,18,0,0,0,0,110,11,151,191,980,1635,1187,70,1243,533,248
Gambia,0,0,0,0,0,0,0,0,0,0,7,15,34,8,0,53,1,8,29,210
Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,1874,170
Portugal,1,0,0,0,0,0,0,0,0,0,0,44,1092,0,43,50,124,51,26,166
Brazil,0,0,0,0,10,11,424,20,57,45,153,164,203,271,2,24,0,0,29,141
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
Yemen,0,0,0,0,0,10,0,0,0,11,10,0,0,0,0,0,0,0,163,75
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
India,0,32,0,0,0,50,10,0,65,12,63,157,299,17,65,99,22,0,84,52
Canada,0,0,0,0,0,0,0,9,45,0,0,41,471,497,526,223,445,217,0,51
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Estonia,0,0,0,0,0,0,0,0,0,0,0,408,258,84,0,74,52,0,56,25
Viet Nam,0,0,0,0,0,0,0,0,8,0,69,126,394,132,73,50,0,0,56,25
Italy,0,0,0,9,0,11,44,0,0,13,25,22,181,138,65,124,55,0,129,24
Togo,904,274,0,3,1,0,0,8,2,19,8,5,5,20,54,3,0,2,12,12
Nigeria,826,930,307,228,0,0,1,0,5,0,0,7,3,5,13,1,4,1,2,4
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,1962,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,48,10,0,0,0,183,43,0,0,0,0,0
