Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,5857,4174,5420,7027,13938,14216,11938,10159,13271,13384,27902,15481,18548,24973,22197,17425,7524,10850,4412,8228
Spain,923,259,468,372,732,17,504,99,104,4543,6518,1073,3772,2162,6081,3184,869,2653,783,2393
India,744,1014,1013,1525,1572,2588,2835,2858,5023,5230,9653,4563,5110,9912,6790,7784,6018,5388,2992,2310
Türkiye,89,145,0,0,0,0,0,0,0,1,1317,1863,4492,8563,3439,3315,0,899,0,1854
Sweden,284,76,84,1,128,70,191,1109,2150,823,1310,2393,914,246,130,0,0,0,585,967
Egypt,0,37,0,0,0,0,0,0,44,0,0,303,0,0,0,0,0,0,0,570
China,732,912,900,804,1154,906,1496,547,658,383,3097,2305,2275,3466,3270,1013,357,834,32,94
Kenya,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,17,0,0,26
United Arab Emirates,200,70,169,169,34,0,0,0,59,1,0,0,1,0,0,0,14,0,16,14
"Korea, Democratic People's Republic of",0,0,0,0,4920,2466,0,0,0,0,0,327,0,0,0,50,0,0,0,0
Somalia,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Denmark,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,70,0,36,0,0,0,0,352,747,1226,1120,0,0,317,362,535,132,99,0,0
Djibouti,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,4,0,0,1,0,0,0,5,0,0,4642,9,0,16,0,0,0,0,0,0
Greece,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Indonesia,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Italy,186,0,1,151,0,0,0,1,98,0,0,1,0,6,0,0,1,0,3,0
Japan,0,0,0,237,1,101,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,1886,0,0,0,0,0,0,1090,42,40,0,0,0,0,0
Mauritius,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oman,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pakistan,789,350,151,344,16,609,0,0,0,0,0,656,57,0,14,0,100,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Russian Federation,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
Saudi Arabia,1309,0,0,49,60,456,12,0,3,0,0,0,0,0,0,0,0,0,0,0
Senegal,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1662,1517,0,974,0,0
South Africa,294,1263,2577,3050,5225,4994,6200,5187,4385,1170,219,1272,736,2,0,7,0,0,0,0
Sudan (before 2012),23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,18,0,116,3,95,0,0,0,0,0,0,58,17,0,9,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,40,1,0,0,23,718,28,222,408,10,0,0,0,0
Yemen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.152515882,0.240179543,0.371691855,0.334955292,0.367170199,0.240380862,0.364241181,0.39492361,0.317526137,0.323116025,0.224052967,0.163059961,0.232627389,0.385504363,0.224388349,0.312837917,0.72188841,0.312106764,0.515783536,0.199673046
