Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,81910,108018,112529,146248,106836,179103,46930,88320,139491,206378,264029,243161,366281,514929,681176,1241146,2285306,2296771,2198429,2668327
United States of America,64104,82171,95192,124176,81301,56416,34179,48651,70183,78540,95241,71722,76549,90115,104738,228328,522048,677199,773973,962640
Japan,658,937,332,338,461,272,226,16097,30261,23396,33269,27857,72366,117049,151294,235936,424828,382518,365510,392980
Canada,3508,6327,4545,5690,6040,103980,2971,4431,6949,17698,13774,13307,19335,24546,34483,67979,153507,144365,141909,187195
Spain,632,1354,520,288,331,297,433,1482,1829,4482,5416,7809,9581,28956,59313,98748,200182,147414,120272,175966
United Kingdom,4002,4092,3806,2801,2912,4980,1846,4155,5107,36956,32124,24565,33933,56753,79382,116024,180302,183720,100777,163755
Germany,3663,6022,2143,2342,3407,2061,598,298,1577,6376,18821,12255,34002,39617,42198,119474,159009,140707,134051,153996
France,2112,2749,2157,1631,1154,2867,1726,2006,3227,4119,6580,20233,25547,36772,53838,74829,101453,82396,67869,81562
Netherlands,952,1410,319,677,1321,846,758,2848,2981,2513,4785,4800,6420,10407,11248,28479,60111,40744,48821,71978
Belgium,458,612,18,80,74,77,68,159,2074,2196,2557,8020,13964,12322,17634,45675,65994,61533,62893,68739
China,5,1,15,18,44,467,205,1184,3609,3543,4240,3595,6238,9375,9760,27414,66150,73713,74770,52749
Italy,122,144,224,273,303,1875,757,1424,4413,7715,15741,17882,22563,25220,30247,33271,53561,38453,30411,41809
"Korea, Republic of",11,40,51,26,77,165,66,358,312,2459,3456,3610,6996,10773,12469,19514,30674,32031,34051,35668
Denmark,32,74,19,22,44,26,35,8,25,51,205,225,2273,12403,18551,26938,39882,27849,27870,28455
Czech Republic,7,0,16,2,208,64,0,12,1,144,896,1967,3273,6101,8577,19738,34331,20486,30342,28098
Australia,46,192,222,47,108,289,241,483,979,1163,1628,4786,2905,3669,3088,8702,18563,26422,20391,23436
Mexico,152,159,876,932,502,901,440,1161,742,1531,1401,1381,1441,1732,1899,5149,9935,10810,13598,20453
"Hong Kong, China",104,271,157,37,96,44,54,322,677,2105,3925,4738,4726,4206,3881,10514,16138,13937,14747,20015
Thailand,16,1,8,1,26,2,0,4,6,637,454,339,1846,1869,3885,6929,9598,8739,6356,16981
"Taipei, Chinese",491,33,93,34,11,88,184,298,250,414,672,539,1235,937,1739,6657,11449,18011,12918,15286
Malaysia,21,34,63,30,108,109,62,23,70,439,219,832,520,1150,1842,5645,12225,7946,6488,12347
Philippines,148,12,1,6,8,63,30,17,37,122,143,87,360,580,1517,4688,8447,10515,9065,9520
Sweden,179,405,251,810,346,40,19,27,96,1186,2296,3051,2299,1621,1492,2918,4793,3718,3315,9427
Luxembourg,0,0,0,15,0,0,23,139,20,753,2491,877,2214,99,5383,4107,12999,23248,24348,9047
Singapore,37,56,45,42,132,101,133,116,275,4102,2738,639,834,748,997,4722,9584,44891,4115,8547
South Africa,24,12,4,16,32,100,46,68,106,198,338,88,185,336,153,1358,7246,4638,2220,8373
Poland,12,43,0,110,68,5,2,6,406,94,253,1776,2747,2919,4195,9504,23322,14610,12138,8197
United Arab Emirates,5,148,110,61,629,194,111,131,140,194,316,722,1012,1853,1270,3276,4378,7307,6516,6725
Brazil,1,6,8,24,131,60,16,97,138,147,338,402,161,309,576,1916,2407,3696,5159,6720
Indonesia,1,5,1,0,22,3,2,6,27,101,378,195,432,214,388,1612,4063,3103,3219,6433
Viet Nam,18,11,824,5186,6192,373,0,13,447,132,226,76,751,1230,1576,2975,3418,4805,3373,5039
India,1,1,5,7,4,3,4,94,131,336,244,135,129,1146,1161,876,2342,2324,3045,4177
Chile,7,46,4,3,19,84,4,36,139,61,108,310,381,357,1265,540,2062,2598,3056,4142
Panama,5,22,1,1,24,35,5,70,99,167,219,106,324,336,308,688,1878,705,1327,2936
Israel,0,6,5,8,3,2,33,32,22,80,60,92,235,207,161,1102,2630,2434,3844,2759
Argentina,6,27,40,1,3,22,10,118,1,4,16,25,222,64,662,735,1139,1687,1494,2422
Ireland,119,19,14,46,1,0,0,0,3,480,35,701,1755,3131,4632,4858,5715,2602,1781,2188
Türkiye,8,125,233,27,181,816,89,639,490,533,5204,1099,3975,1621,925,1167,1145,1313,1284,1959
Austria,7,21,0,32,89,35,215,107,27,78,293,112,283,94,237,392,853,291,856,1900
Peru,0,0,1,1,4,1,3,1,29,20,65,91,169,168,502,491,541,833,1517,1786
Russian Federation,7,4,37,49,165,129,93,639,468,456,1703,971,533,2160,721,1897,5293,6830,8277,1722
Greece,30,17,3,7,68,217,62,64,164,27,40,12,48,29,186,291,776,1298,535,1638
Finland,22,68,4,0,0,0,0,1,2,55,229,75,197,117,100,346,568,1017,1933,1176
New Zealand,10,1,15,15,9,85,0,0,62,109,80,51,51,46,611,400,678,899,930,1067
Uruguay,0,0,0,0,0,1,1,7,2,5,12,13,24,22,113,312,692,512,731,913
Colombia,0,6,8,1,14,19,0,0,1,2,2,4,17,140,194,335,795,880,864,854
Switzerland,72,80,35,54,7,58,70,8,405,229,192,216,406,296,111,559,819,1407,1279,816
El Salvador,0,0,0,0,4,0,0,0,0,0,2,1,3,0,4,9,27,1174,88,505
Morocco,1,2,2,3,2,0,0,0,0,0,0,0,0,0,1,194,283,366,514,394
Pakistan,0,0,0,0,0,2,9,3,1,7,5,0,0,84,68,46,272,1426,109,366
Norway,44,56,44,102,15,12,8,5,37,26,13,107,184,388,330,440,1027,570,455,280
Slovenia,0,0,0,4,0,5,0,0,0,0,0,0,35,0,0,0,337,3,185,240
Paraguay,0,2,0,0,0,0,0,0,0,0,0,3,11,11,36,63,298,108,101,211
Ukraine,2,0,0,0,13,512,880,24,12,4,48,55,64,79,170,186,404,338,417,200
Malta,0,2,0,0,0,0,0,0,0,0,0,7,0,0,2,84,317,129,129,178
Hungary,13,5,5,0,19,21,0,0,0,0,0,0,29,3,4,217,316,28,0,161
Latvia,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,13,0,4,0,157
Ecuador,0,1,1,1,0,0,0,0,0,5,0,7,2,0,0,164,13,25,96,124
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,1,3,7,0,0,0,2,8,97,123
Sri Lanka,0,0,0,0,0,0,0,0,13,12,51,6,1,0,3,20,82,5,107,108
Romania,0,1,0,1,1,3,3,5,7,5,26,102,59,107,73,30,55,71,62,106
Serbia,0,0,0,20,0,2,0,4,0,0,0,0,13,21,7,35,79,88,128,77
Costa Rica,1,0,0,0,0,5,0,22,0,7,0,38,0,0,0,0,457,5,15,74
Kuwait,1,3,2,9,3,11,0,0,0,0,0,0,5,4,5,0,37,47,42,74
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,386,467,290,65
Georgia,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
Croatia,0,2,1,1,0,1,0,1,3,0,0,10,23,31,9,53,155,157,89,36
Bulgaria,0,1,1,1,2,1,3,0,34,0,0,51,0,0,11,12,137,38,11,35
Myanmar,0,0,0,0,0,0,0,0,0,0,0,10,0,67,20,6,15,585,270,32
Honduras,0,0,0,0,0,38,0,32,14,0,0,0,0,0,0,0,11,10,29,30
Egypt,0,0,7,2,10,11,0,0,4,4,0,15,0,7,1,36,55,24,46,27
Portugal,9,88,0,0,0,0,0,2,32,0,148,0,0,69,0,140,665,187,73,21
Afghanistan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,507,0,19
Guatemala,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,200,0,0,11
Slovakia,0,0,0,0,0,0,0,0,0,28,213,36,313,158,759,987,612,250,15,11
Saudi Arabia,8,39,17,58,21,68,0,0,0,0,4,4,2,0,55,130,54,67,154,8
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Kenya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Algeria,0,0,0,2,0,0,0,19,0,0,35,3,0,0,0,0,0,0,0,1
French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Korea, Democratic People's Republic of",0,0,0,0,0,7,7,50,0,0,17,0,0,0,0,0,0,0,49,0
Niue,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Somalia,0,0,1,0,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0
Western Sahara,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,29,11,0
Angola,3,0,5,6,4,22,0,18,3,24,0,4,30,0,0,0,0,0,0,0
Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,243,0,0
Bahrain,1,2,2,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,22,0,0
Belize,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78,0,21,0
Brunei Darussalam,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
