Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,132,154,128,199,295,436,332,310,448,513,223,701,701,731,349,764,814,1124,1647,1030
China,11,16,60,106,145,282,218,232,112,328,111,358,338,608,263,524,582,822,1252,657
France,77,111,39,60,69,118,70,50,252,95,49,216,101,68,49,101,101,157,196,157
India,2,1,0,0,21,3,0,2,0,12,2,31,27,3,0,6,35,30,70,59
Nigeria,0,0,0,0,0,0,5,2,3,7,0,11,1,1,1,2,1,6,30,31
South Africa,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,28
Switzerland,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23
Togo,12,4,6,4,31,5,1,4,3,17,26,32,18,1,0,29,53,62,7,23
United Arab Emirates,0,0,0,0,0,5,0,2,9,4,0,10,2,0,6,4,2,16,33,18
Morocco,0,0,0,1,5,0,0,0,2,0,1,0,0,0,0,3,0,1,6,15
Türkiye,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,6
Belgium,0,0,1,0,0,0,0,7,3,2,3,18,1,13,1,3,2,7,13,3
Germany,2,0,0,7,3,0,0,0,0,23,0,0,2,0,5,0,4,0,6,3
Netherlands,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Lebanon,0,2,7,9,0,0,0,0,57,0,0,3,0,0,1,1,1,5,1,1
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Falkland Islands (Malvinas),0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
Wallis and Futuna Islands,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0
Cameroon,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,4,0,3,0,0,2,0,0,0,8,7,4,2,7,0,0,0,1,11,0
Ghana,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"Hong Kong, China",2,0,0,2,5,1,0,0,0,0,3,4,7,0,0,78,0,3,0,0
Italy,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,3,0,4,1,0,1,0,0,0,17,0,85,12,20,1,8,0,0,0
Japan,2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,2,0
Kenya,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",9,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Nepal,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands Antilles,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Norway,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Singapore,1,7,2,0,0,3,0,1,0,0,1,0,15,0,0,0,0,0,0,0
Viet Nam,0,0,1,0,0,2,0,0,0,0,0,9,24,18,0,6,0,0,0,0
Spain,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,1,1,2,0,0
United States of America,1,3,3,0,0,0,0,1,0,0,0,0,79,0,0,0,14,2,3,0
HHI,0.45152003,0.606977678,0.398782224,0.46831493,0.399456565,0.59767852,0.562015649,0.671387231,0.486651543,0.516787591,0.385639574,0.439080732,0.377914403,0.756553054,0.653617211,0.605121807,0.631820702,0.669336748,0.694956379,0.547683854
