Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,12439,13699,12022,17849,18034,23355,23761,27920,28232,28340,29598,37489,31926,30367,28747,41034,35731,50179,60103,56715
China,1155,1370,2460,2187,3088,5610,7294,6062,5704,5304,4747,5354,5009,4969,5307,5464,5152,5836,6593,7577
France,3193,4057,3670,4046,6737,7943,7153,7911,7680,7782,5302,7005,6108,4569,3676,5988,7363,6826,9781,7181
United Arab Emirates,31,19,5,118,22,23,7,39,58,94,98,375,400,354,185,260,605,930,5037,6084
Togo,1269,1036,1132,1841,2081,1258,2144,3277,4063,5374,6426,8752,6394,5864,3676,12640,3991,2657,4661,4155
Côte d'Ivoire,2292,2248,664,770,980,1358,2553,2988,1916,1345,1283,1507,2579,2493,3417,3486,4381,6199,5646,3890
Ghana,662,832,752,5625,898,1064,41,2230,860,672,1527,1240,1306,868,1047,1227,2833,11154,7138,3596
Morocco,2,38,28,14,112,135,38,9,78,66,18,175,103,236,181,237,324,1666,1371,3566
Switzerland,48,32,246,438,226,749,170,323,182,844,572,681,554,715,619,505,432,755,3745,3234
United States of America,177,35,41,18,10,4,1,41,1224,1015,946,937,268,655,759,707,1394,604,1438,3160
Türkiye,1,21,4,14,32,98,152,105,201,214,234,273,323,143,335,1175,643,625,620,1732
Italy,492,873,405,421,610,600,549,616,810,845,1308,2167,709,719,789,1014,904,3555,3619,1372
"Korea, Republic of",5,1,0,0,0,350,2,1,0,0,529,245,496,269,269,29,289,254,1438,1299
Belgium,279,196,381,311,272,597,446,534,473,560,1091,1202,1178,2061,1083,2390,1385,795,814,1247
Malaysia,0,1,1,0,6,12,6,0,1,9,76,216,228,104,52,87,0,2,278,1082
Nigeria,244,340,178,290,732,483,402,442,680,322,451,556,773,843,1699,637,556,481,904,957
Tunisia,16,201,23,2,6,66,359,266,253,238,278,279,202,227,624,871,1014,702,836,905
Netherlands,422,343,16,88,133,180,28,123,32,72,84,11,36,113,13,82,114,1596,49,592
Niger,0,9,0,1,5,0,0,0,0,0,1,0,5,2,6,0,98,1182,1486,554
Denmark,21,150,15,17,73,0,7,6,4,0,10,7,0,31,2,139,190,9,259,508
Egypt,0,21,1,1,168,184,182,152,327,796,977,1107,1740,924,664,531,427,653,445,485
"Taipei, Chinese",0,0,0,0,0,0,0,0,37,59,83,929,0,222,661,224,273,294,0,483
Spain,89,292,80,296,286,566,558,810,445,529,1368,1735,612,622,678,633,459,641,434,463
Russian Federation,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
India,52,38,9,40,21,55,57,177,110,60,347,121,377,377,671,697,532,560,266,333
Germany,150,180,76,48,101,391,76,166,468,372,112,470,889,758,72,98,284,266,626,295
Saudi Arabia,324,2,67,0,51,0,0,18,0,0,28,262,428,662,172,280,188,332,444,211
Lebanon,6,17,10,36,27,15,21,134,57,33,33,78,163,72,131,94,106,56,334,199
United Kingdom,263,452,769,750,566,714,661,393,972,727,611,707,329,380,121,182,579,82,342,151
Israel,2,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,14,0,0,147
Portugal,41,47,18,5,4,4,5,62,50,7,139,17,59,88,193,9,21,19,305,142
South Africa,58,101,226,236,183,344,386,655,1118,84,251,336,230,251,249,86,186,244,230,129
Qatar,0,0,0,0,0,0,0,0,0,48,82,29,114,138,0,0,0,20,44,124
Algeria,0,0,0,0,0,0,25,0,1,1,0,0,2,0,0,0,0,25,121,85
Indonesia,70,43,0,19,5,7,10,27,30,43,32,48,11,7,1,14,14,14,27,65
"Hong Kong, China",2,2,0,23,114,13,10,4,3,12,20,54,35,37,7,113,103,320,100,63
Czech Republic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81,2,0,0,42,51
Mauritius,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,113,46
Sweden,56,25,0,0,0,3,0,0,0,2,0,3,0,25,14,131,120,63,26,43
Burkina Faso,0,47,0,0,0,0,0,0,0,0,12,46,0,0,7,24,6,17,36,39
Canada,1,2,4,12,27,0,0,12,1,6,33,4,1,35,0,133,1,68,0,27
Brazil,210,112,204,0,2,6,9,1,5,128,0,0,0,0,0,103,14,60,15,25
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,19,25
Thailand,33,64,84,76,188,139,34,127,86,120,103,78,79,223,406,145,110,0,28,17
