Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,875,787,180,0,0,59,190,0,345,1,575,1933,748,126,15,317,968,788,1586,1477
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,793,192
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,225,141
Italy,156,0,98,0,0,56,0,0,0,0,0,0,0,0,0,0,74,380,0,97
China,371,198,0,0,0,0,190,0,0,0,0,0,0,0,0,100,0,26,524,95
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,23
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,54,0,0
Belgium,212,400,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,79,0,0
France,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,12,0,0,0,0,0,0,0,0,0,0,0,253,0,1,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Israel,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0
Netherlands,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,75,0,0,0
Portugal,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
Eswatini,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,97,0,0,0,0,0,0,125,0,575,1933,494,103,0,28,0,0,0,0
Turks and Caicos Islands,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,40,0,0,3,0,0,0,0,0,0,0,23,11,0,0,28,0,0
HHI,0.304864945,0.3313912,0.126044291,0,0,0.831042698,1,0,0.056502348,1,1,1,0.119142111,0.445507966,0.439334497,0.240779162,0.291046518,0.286853923,0.232970196,0.418650624
