Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,5,0,0,1,22,0,0,0,0,16,0,10,0,62,218,293,264,434,299,441
Viet Nam,5,0,0,1,22,0,0,0,0,0,0,0,0,21,206,257,240,417,231,381
Singapore,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,26,40
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Sri Lanka,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,33,17,17,41,0
HHI,1,0,0,1,1,0,0,0,0,0,0,1,0,0.122501476,0.817530936,0.726472781,0.791487678,0.868988436,0.501841704,0.692125334
