Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Chile,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
China,0,0,0,4,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Eritrea,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
Finland,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,0
Iceland,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0
Japan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0
Mauritania,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,1,0,6,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,2,0,4,0,0,0,0,0,0,0,0,6,0,0,0,154,17,0,0
Pakistan,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0
Spain,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,153,0,0,0
Sudan (before 2012),0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
HHI,0.625168803,0.260751177,0.717892801,0.729883296,0.304203347,0.38955169,0.446200864,0.269218152,0.185529289,0.189987793,0.2670534,0.293884988,0.22723988,0.330079857,0.376693016,0.214612925,0.156188606,0.23603179,0.274713427,0.223184339
