Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,1,0,3,3,196,4,44,161,0,817,22,641,590,57,10,23,73,52
Australia,0,0,3,3,195,3,28,145,0,817,14,638,453,2,8,3,65,51
Malaysia,0,0,0,0,0,0,0,4,0,0,1,1,6,19,1,0,0,1
China,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
New Zealand,0,0,0,0,1,1,15,12,0,0,4,0,0,9,0,19,3,0
Singapore,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,112,4,0,0,0,0
HHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,1,0,1,1,0.982625208,0.284959256,0.050597246,0.808125635,0,1,0.354514948,0.990646961,0.622751046,0.20297418,0.556142721,0.441165096,0.749169362,0.93498569
