Exporters,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017
World,166,17,2,12,0
China,4,0,0,0,0
Dominican Republic,0,0,1,0,0
France,19,0,0,0,0
Netherlands,0,11,0,0,0
India,38,0,0,0,0
United States of America,105,6,1,12,0
HHI,0.365544529,0.102255456,0,1,0
