Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,48,13,25,107,72,103,89,112,73,585,118,199,69,61,53,73,75,76
China,10,4,4,26,16,35,30,71,36,33,34,23,31,26,21,19,23,28
"Hong Kong, China",4,1,5,8,30,18,20,8,2,6,6,13,4,10,6,36,14,15
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
Australia,20,2,3,2,18,15,14,15,17,538,23,149,25,14,18,10,22,8
Malaysia,0,0,0,0,1,10,0,0,2,1,5,1,1,2,2,1,1,7
Singapore,13,4,12,5,4,12,15,13,5,3,1,9,3,5,5,5,11,7
Canada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fiji,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Japan,2,1,0,2,2,2,7,3,1,0,4,0,4,2,0,2,2,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0
New Zealand,0,1,0,63,0,11,0,0,4,0,2,0,0,0,0,0,2,0
Papua New Guinea,0,0,0,0,0,0,1,0,0,1,4,1,1,1,0,0,0,0
Philippines,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
United States of America,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HHI,0.180244307,0.174491291,0.114271062,0.427106102,0.21942537,0.148494357,0.185566969,0.430001014,0.334155471,0.878518972,0.24211396,0.642774226,0.33273936,0.228274089,0.174327801,0.288690072,0.176731887,0.102821771
