Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,4196,3864,3636,6763,4470,7163,10683,10608,10108,10247,14090,13135,8872,9342,5116,5386,5771,8339,6587,8541
Spain,84,288,161,92,478,533,788,1899,2176,2317,1086,953,1054,1869,596,843,1024,1852,1269,2191
France,1971,787,868,1036,1649,2142,1723,1295,1506,1971,1652,2744,1736,2233,1395,1370,1544,1365,1381,1678
Germany,829,1241,465,587,263,22,1190,2277,3359,2432,4760,5174,3899,3450,2110,2242,1807,2008,1147,1610
Poland,0,0,0,2,0,0,0,0,0,0,0,34,109,219,99,263,301,593,652,1315
Netherlands,0,0,17,70,187,335,148,279,875,1169,2873,1666,621,496,273,201,226,341,386,907
Belgium,12,3,59,206,183,107,64,209,576,987,921,771,214,88,90,25,268,669,101,225
United Arab Emirates,0,0,0,0,30,132,0,0,0,71,394,419,589,184,114,28,56,27,0,173
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,20,47,120,93,140
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
Saudi Arabia,0,0,0,0,0,42,0,370,391,0,325,29,0,0,0,0,0,0,0,79
Türkiye,0,0,0,0,0,0,12,0,34,63,109,65,0,0,25,59,42,22,22,58
United Kingdom,378,748,122,0,54,2052,6164,3501,0,0,0,356,204,82,35,0,79,7,0,38
Lebanon,6,0,0,0,0,0,0,0,42,74,74,274,216,139,84,31,11,26,126,20
Egypt,0,0,58,28,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,2
Austria,0,0,0,0,0,102,105,0,23,0,91,0,4,0,0,0,0,0,0,1
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,10,1
Nigeria,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,15,89,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Brazil,0,0,0,0,44,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,12,0,6,16,0,6,0,27,23,1,24,14,3,25,0
Czech Republic,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0
Denmark,0,0,0,0,3,0,0,0,0,0,13,6,0,17,0,1,0,0,1,0
Finland,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Korea, Republic of",0,0,25,50,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,50,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,84,336,314,0,193,52,0,0,0,0,0
Norway,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,14,0,0,962,0,0,0,0,0,0,0,0,0
South Africa,0,1,19,0,1,1,1,87,1,1,49,3,12,0,1,0,0,195,0,0
Switzerland,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,8,0
Trinidad and Tobago,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,0,40,30,0,0,0,0,48,0,0,0,0,0,0,0,0,0,9,0,0
United States of America,0,0,0,11,0,0,0,0,0,32,0,0,0,0,109,43,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
Yemen,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
Cameroon,915,698,1800,4651,1549,1235,455,623,1109,1031,416,242,140,339,107,206,337,1002,1364,0
Gabon,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.322336271,0.224451904,0.392155254,0.5934508,0.331164463,0.298815336,0.481758331,0.234992087,0.228016803,0.209565313,0.257742935,0.308500516,0.335303376,0.303061732,0.350978989,0.36329155,0.26266028,0.212160515,0.20502159,0.226975772
