Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,21,44,95,182,90,172,12,9,4,0,2,0,0,0,0,0,0,5,0,0
Belgium,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Japan,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,7,5,32,86,78,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,12,32,64,5,4,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,4,136,12,9,0,0,2,0,0,0,0,0,0,0,0,0
HHI,0.203256525,0.486162066,0.157378392,0.262991166,0.740157507,0.537672462,1,1,1,0,1,0,0,0,0,0,0,1,0,0
