Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,404,48,8,224,772,78,98,117,328,162,75,211,78,77,127,103,46,85,109,137
"Congo, Democratic Republic of the",374,28,7,36,769,78,94,114,311,48,62,160,46,65,109,97,25,16,5,119
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
South Africa,3,0,0,188,0,0,0,1,3,107,3,4,1,0,2,0,3,1,1,1
Zimbabwe,3,0,0,0,2,0,0,0,14,7,1,16,13,0,0,5,11,9,19,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Burundi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,84,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
Malawi,13,20,1,0,0,0,0,0,0,0,9,24,0,2,0,0,0,0,0,0
Mauritius,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0
Netherlands,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
India,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,7,11,0,0
United States of America,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.886301609,0.033301071,0.603553391,0.503350476,0.986743833,1,0.904454669,0.939510065,0.898359839,0.450446536,0.672788756,0.632015212,0.309952797,0.726365933,0.728341973,0.805382551,0.232821468,0.269608369,0.582987579,0.773486435
