Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,211845,235804,281777,315906,505400,522620,698306,1067545,868720,1125354,393594,463770,720632,744074,428022,305808,355738,578906
United States of America,22320,30780,47164,69344,106740,171369,247542,330111,268217,328826,108341,139726,255615,283723,167912,102596,132548,195001
Brazil,59076,55067,66083,73780,179502,162286,204519,365963,293212,399855,129507,188605,275795,248429,131231,106863,109483,193798
Portugal,15033,25314,21274,13229,30033,24264,46085,63280,48697,58426,23756,38019,54440,44756,18683,14932,15793,21584
Netherlands,11508,8338,3438,8900,8151,12523,17868,26230,15947,10908,4191,3985,3754,1950,1179,3238,3839,21416
Poland,0,0,1084,173,25,208,1166,1067,810,877,521,1177,1082,3258,2143,5745,6344,21338
Germany,35,1394,560,1613,1685,2760,2827,4396,3162,4815,4199,1057,1324,3876,3018,1591,11474,18777
Argentina,25592,10811,14504,17876,21953,10519,13054,24707,20976,26087,13907,13706,13723,16296,11875,7487,9493,17103
Belgium,16610,1435,6808,9904,14435,15787,16427,22722,30474,43625,11732,5331,9560,22169,8346,5740,9654,11592
Italy,5196,1786,538,7404,3415,6121,15191,8105,20980,20518,9912,12837,16798,14489,14776,11956,15058,10505
Spain,201,5741,11594,916,3621,1695,6351,9686,4031,11324,4567,1723,3742,9184,5428,4458,3807,8834
Canada,0,654,10906,3241,5544,4040,7817,10777,7153,10471,4487,2533,3384,3338,3660,3133,3904,7772
Türkiye,0,223,0,85,1539,409,2394,6152,9120,14458,5229,4414,8554,14784,10717,7242,4835,7346
United Kingdom,0,0,1175,2368,272,1168,613,966,344,2217,2639,580,921,5529,5496,9448,8671,7261
Ukraine,0,0,0,0,0,0,42,44,1256,311,393,196,380,665,750,1968,3823,5444
Paraguay,502,0,767,9554,18031,20741,21433,30124,19894,21413,11146,6515,13216,5463,1712,454,2615,4680
India,45809,66577,56359,64441,69708,52804,44585,104277,68543,97465,38888,19074,30210,34723,19416,8394,4267,2206
South Africa,2845,3671,18350,5672,9386,7063,1898,7535,12535,10399,4230,9267,11877,7732,3083,1704,2666,2161
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,485,439,2000
Hungary,0,0,0,0,0,0,37,40,49,0,0,0,0,0,0,215,277,1874
Lithuania,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,23,1761
Russian Federation,0,0,0,140,0,0,0,0,0,0,74,279,515,2176,908,714,1692,1509
Australia,0,0,50,248,2109,971,7264,4058,2689,387,1506,1714,4064,2044,1951,1186,292,1404
Romania,0,0,0,0,0,34,70,400,304,0,0,0,0,0,0,0,0,1316
France,6253,9620,10750,3772,4785,6097,5720,6340,4548,6968,2569,476,1754,6778,7443,3403,697,1221
Namibia,18,0,0,907,2328,824,1199,419,1247,1578,328,0,10,261,26,17,21,897
United Arab Emirates,0,54,0,66,62,0,102,1495,1595,16565,1785,159,1061,744,628,105,33,896
Ireland,0,64,8771,113,0,0,98,65,265,329,295,134,122,225,0,68,694,869
China,370,3025,363,1226,1495,1909,3668,4691,1694,1110,1089,360,1001,1377,878,29,754,807
