Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,9370,6572,7489,8329,8717,20580,21648,30587,20243,18255,62165,26204,19308,61564,17333,19339,52890,45113,36389,61291
Viet Nam,3,0,196,965,684,4530,2034,6522,4616,895,7116,279,3900,39484,932,118,4605,727,9792,23108
India,228,86,833,430,206,3566,79,697,76,440,1393,140,251,1263,91,856,20494,2679,1063,15052
China,176,575,415,238,551,1848,5565,11123,3722,3464,30110,3825,1752,2595,2101,1871,10646,19160,5082,6368
France,954,1154,1824,1755,1715,3438,6117,4066,4621,4838,6114,5411,5279,5351,5161,4500,5655,6012,5381,5485
Côte d'Ivoire,5062,1019,1331,588,1313,596,750,860,423,951,3150,4541,1348,1517,2122,2620,2803,3574,4855,4760
United Arab Emirates,2,48,28,33,21,179,202,1064,256,913,213,235,116,109,12,149,234,282,357,1537
Belgium,122,224,104,122,185,126,248,197,190,168,123,101,285,177,273,356,568,371,386,712
Italy,389,1000,380,268,645,502,366,316,472,502,556,424,371,402,557,705,801,862,1300,660
Pakistan,0,58,285,274,126,129,72,104,71,21,259,46,36,215,21,143,128,1733,170,581
Denmark,86,13,53,131,303,19,10,172,102,0,380,197,36,16,54,262,165,193,822,399
United States of America,583,363,395,607,450,1591,1046,854,1254,861,1114,1319,1415,799,862,331,1471,913,1456,378
Türkiye,0,0,0,0,0,0,0,10,0,12,14,110,184,651,89,177,449,1967,957,356
United Kingdom,0,7,1,821,1,1,16,12,5,186,110,20,44,40,96,208,216,348,343,284
Hungary,0,0,0,0,0,0,0,0,0,0,29,1002,0,0,0,4,181,330,55,230
Australia,0,0,0,0,15,3,3,6,4,28,53,17,28,5,72,36,409,197,109,218
Germany,277,99,83,128,194,367,607,594,367,990,886,498,451,354,679,216,72,159,240,162
South Africa,0,5,11,5,20,36,209,133,29,256,15,41,54,50,29,298,161,85,176,138
Senegal,91,95,94,1110,110,211,707,191,1015,69,90,775,242,15,8,1,1,1,17,128
"Korea, Republic of",2,1,1,1,0,0,4,46,3,2,35,18,8,3,1,1,2,2,12,119
Ghana,486,404,214,250,425,480,971,1012,1140,1519,1480,912,1903,1245,1967,1382,1074,655,970,102
Morocco,8,14,0,0,515,0,20,0,1,2,145,0,18,148,406,5,6,1024,1020,89
