Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,49,123,56,126,78,113,55,70,284,205,141,86,170,66,145,91,150,99,116,179
China,0,60,38,10,10,30,26,7,69,75,13,2,41,22,95,19,52,40,42,72
India,23,4,7,6,11,26,5,0,44,2,0,1,0,0,1,2,8,31,0,35
Germany,0,0,0,0,0,0,0,0,0,0,4,3,7,2,6,0,0,1,4,21
United Arab Emirates,4,0,4,12,4,30,7,14,58,18,44,2,0,4,22,3,5,3,37,12
Belgium,17,12,0,83,12,25,0,21,6,0,1,6,0,3,1,0,12,10,8,11
South Africa,0,0,0,9,0,0,0,0,0,30,41,68,0,32,5,3,6,4,11,9
Kenya,0,0,0,0,0,1,0,1,3,8,3,0,0,3,7,18,1,0,0,6
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Switzerland,0,0,0,0,25,0,0,1,0,0,0,2,0,0,0,6,6,3,0,4
"Tanzania, United Republic of",0,1,0,0,0,0,0,0,0,6,0,0,0,0,8,14,13,0,0,1
Canada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,1,0,0,14,0,0,20,99,60,32,0,20,0,0,3,0,0,0,0
"Hong Kong, China",0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Italy,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Netherlands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Nigeria,1,0,0,0,0,0,0,0,0,1,0,0,99,0,0,0,0,0,0,0
Pakistan,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,11,1,0,0,0,2,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Thailand,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Uganda,0,0,1,0,0,0,4,2,0,2,3,0,0,0,0,0,0,7,0,0
Ukraine,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
United States of America,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
HHI,0.31439942,0.381365649,0.492784249,0.479732113,0.107238114,0.143155608,0.170567196,0.208764375,0.221924131,0.310033849,0.24056614,0.684399274,0.395993412,0.316851239,0.502984771,0.133490512,0.184377669,0.271741362,0.203324074,0.23487387
