Exporters,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017
World,42,184,78,238,260
China,0,148,0,131,112
"Taipei, Chinese",0,0,0,0,107
United States of America,4,3,71,37,39
Colombia,0,0,0,0,2
Dominican Republic,0,6,7,22,1
Canada,5,0,0,0,0
France,1,0,0,0,0
"Hong Kong, China",0,0,0,47,0
"Korea, Republic of",2,0,0,0,0
Panama,29,26,0,0,0
HHI,0.473771826,0.634957495,0.708664103,0.224211418,0.302461655
