Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,6,0,0,2,22,13,0,44,0,3,70,22,1,30,20,13,53,2,0,6
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
China,0,0,0,0,22,13,0,0,0,0,16,0,1,0,10,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0
Viet Nam,0,0,0,0,0,0,0,44,0,0,0,22,0,15,0,0,41,0,0,0
Thailand,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
HHI,0.487310034,0,0,1,1,1,0,1,0,1,0.332790062,1,1,0.254121421,0.167334309,1,0.337772613,1,0,1
