Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,3117,3839,3990,5313,4680,6156,4081,4602,8068,10036,8596,6633,7156,9049,18217,11042,10408,10024,14712,14010
China,772,898,798,1727,946,2004,1116,966,2540,2886,1697,2029,2297,3276,4452,4908,6292,5858,8038,8077
India,231,241,503,902,835,1015,336,550,730,984,997,1124,30,1528,1607,1584,1728,1964,1861,2503
United Arab Emirates,366,177,245,217,337,323,365,472,879,1190,1244,281,20,955,801,860,850,663,737,1954
Denmark,0,10,1,2,3,59,99,0,161,103,158,0,24,112,260,0,4,18,133,258
Egypt,272,165,364,186,277,55,109,413,322,795,687,864,0,443,253,268,254,116,1207,223
Netherlands,54,6,0,79,168,395,221,203,282,408,526,149,21,155,214,276,41,200,180,214
Thailand,185,122,160,222,192,118,0,0,0,0,0,0,49,111,203,52,133,56,139,130
France,12,100,2,64,95,115,133,211,443,200,99,177,1370,201,5,7,110,7,136,97
Uganda,6,14,3,53,30,11,647,26,309,309,262,47,0,333,116,141,138,110,114,91
Japan,10,59,13,41,37,33,3,8,16,25,5,0,89,76,42,125,45,64,0,72
Germany,0,974,27,46,14,75,44,4,6,25,155,33,1138,26,19,40,253,70,49,67
Malaysia,0,0,0,104,0,0,22,0,482,768,50,219,85,865,619,824,44,202,1530,57
South Africa,135,15,7,59,29,37,4,7,178,71,5,11,25,66,329,135,176,164,143,56
Brazil,167,187,267,205,206,70,69,50,41,397,316,23,0,48,76,30,0,46,0,43
Belgium,189,266,420,337,386,467,283,361,475,364,263,208,484,104,69,83,93,113,164,38
Indonesia,141,35,36,85,0,0,0,0,15,0,0,0,17,0,17,86,20,0,26,24
Kenya,12,105,84,48,114,255,226,262,251,209,962,830,0,314,320,30,38,47,56,21
Singapore,0,0,30,24,0,0,0,0,0,0,0,0,254,0,0,1,0,0,59,14
United States of America,136,178,34,24,100,0,0,100,1,88,1,92,71,7,8304,8,14,37,6,14
Switzerland,33,38,1,50,33,98,0,184,18,173,117,83,0,37,46,14,25,43,9,13
Sweden,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,9
Italy,71,77,99,32,40,158,4,0,61,4,4,2,147,3,110,31,73,38,13,7
Spain,0,0,55,129,41,44,97,0,0,0,0,0,2,0,0,0,0,0,0,5
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Australia,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,1,0,2
Nigeria,0,17,5,0,0,0,0,0,0,0,0,0,148,0,0,0,1,0,0,2
Pakistan,0,0,0,62,0,0,0,0,0,3,4,0,0,0,0,1,4,2,2,2
Portugal,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Tanzania, United Republic of",0,0,0,38,30,23,32,13,97,201,88,1,3,228,56,45,7,23,17,2
Canada,0,0,1,0,0,0,0,0,0,4,12,0,9,0,0,4,1,23,2,1
Rwanda,0,0,2,28,8,1,128,0,17,3,0,1,0,17,17,13,0,0,0,1
Viet Nam,0,0,0,0,0,0,0,45,0,0,0,0,0,7,0,0,0,2,0,1
Türkiye,59,40,153,326,321,334,0,145,156,325,353,200,0,0,0,0,2,0,7,1
United Kingdom,16,12,201,36,221,40,48,97,4,165,28,58,53,1,89,1,21,31,11,1
"Korea, Democratic People's Republic of",0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0
Algeria,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,16,9,44,30,0,0,0,0,0,34,6,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,22,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,2,2,2,1,0
Czech Republic,0,0,9,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
Dominica,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
Ethiopia,0,0,59,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,93,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
