Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,142,248,180,245,667,1020,1380,763,902,1092,1353,1764,1645,2329,2352,1822,4390,1684,2565,3125
United States of America,0,20,45,24,158,140,439,199,254,400,464,496,288,1404,1763,945,3753,1076,1586,2204
Germany,0,1,0,0,92,241,749,0,169,264,888,1186,1192,621,520,812,565,574,939,841
China,12,0,0,21,53,50,53,0,0,0,0,37,9,5,2,41,0,18,12,69
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
Belgium,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,10,0,0,25,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
France,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0
"Hong Kong, China",56,126,10,58,33,0,8,561,477,427,1,20,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,1,1,2,28,19,0,0,1,0
"Korea, Republic of",0,0,0,0,30,0,0,0,0,0,0,1,10,1,0,0,0,0,1,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Malaysia,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",8,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
New Zealand,0,0,0,0,297,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,4,73,15,0,0
Singapore,67,95,119,128,0,1,0,0,0,0,0,0,139,285,1,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,10,0
Spain,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
HHI,0.246538552,0.423885051,0.420093894,0.307506752,0.277784672,0.375093803,0.433623575,0.479837493,0.255496125,0.175627316,0.386055158,0.603949338,0.598567662,0.470211375,0.649038873,0.466473636,0.679855215,0.448639529,0.564716302,0.510424271
