Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,2661,5157,3455,3327,4466,13735,8496,10362,21243,24700,19519,20961,25205,24325,21263,26085,24719,23575,32426,39338
South Africa,1089,2202,907,1440,2476,9401,4450,5117,8308,11385,12342,14506,19831,20632,16788,21194,19305,19249,25037,31450
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692
Brazil,0,0,0,0,0,0,0,0,0,42,0,65,191,124,196,319,523,107,864,1644
China,0,1,0,0,0,1,117,6,12,7,355,34,218,95,72,339,636,627,707,723
United States of America,0,143,0,0,0,198,328,358,182,0,28,291,2,361,29,1,87,232,572,608
Denmark,0,0,0,0,0,0,0,0,0,0,0,416,0,15,167,92,7,305,564,558
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512
United Kingdom,0,116,147,104,52,348,406,407,232,86,489,56,51,41,137,420,63,504,498,370
Spain,0,0,0,0,0,0,0,0,0,0,15,0,13,75,55,96,58,96,104,215
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,32,206,132
Botswana,0,41,22,35,32,36,890,0,36,17,2,28,42,17,78,0,0,0,14,123
Belgium,0,0,0,0,0,0,0,0,0,37,107,101,5,0,0,31,2,97,9,95
France,0,0,0,0,0,0,0,0,0,33,4,17,13,5,11,1,0,165,160,87
Zimbabwe,485,195,263,162,84,945,55,64,144,89,256,90,19,202,38,71,155,88,39,65
Bulgaria,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,72,5,0,8,44
Germany,0,0,2,0,1,1,33,0,115,600,1,0,0,19,0,0,15,6,37,14
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,0,0,4
Australia,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,7,1,2,3,2
Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0
Canada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,18,0,0,0,0,4,1,0,0,3,0,0,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Dominica,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,53,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,99,0
"Hong Kong, China",0,0,0,0,0,0,0,53,260,757,310,587,723,0,1,1,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,2,8,8,8,9,7,22,11,14,12,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,37,83,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,45,19,5,4,2,1,0,8,3,6,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0
Japan,0,0,0,0,0,0,4,0,0,0,15,12,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,26,0,167,350,503,0,0,0,0,3,66,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,3,0,0,0
Malawi,3,15,329,53,64,22,2,52,135,109,19,184,136,373,297,211,103,3,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,30,0,0,59,0,121,85,0,39,0
Mauritius,0,0,0,0,0,0,0,0,1024,0,179,381,357,80,109,265,32,20,21,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Mozambique,0,0,0,0,0,41,0,0,726,174,0,0,0,34,45,0,0,0,0,0
Oman,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,1065,2421,1779,1534,1725,2600,2085,4141,3246,4345,4062,3197,2600,1371,1921,1854,1939,785,1633,0
Netherlands,0,0,0,0,0,68,28,0,0,32,1,64,2,4,246,111,448,278,620,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,103,0,10,0,0,0,0,0,0,0
Norway,2,0,3,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,6,0,0,0,117,174,184,28,58,91,0
Poland,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,111,0
India,0,1,0,0,32,37,96,146,6574,6776,956,400,263,599,843,518,195,40,66,0
Singapore,0,0,0,0,0,0,0,0,218,113,0,0,0,31,40,121,189,49,104,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,682,435,0
