Importers,Exported value in 2003,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,9,5,9,0,0,5,0,0,1,1,0,2,39,60,0,0,0,0
Cameroon,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
China,0,0,0,0,0,5,0,0,0,1,0,2,39,44,0,0,0,0
Congo,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
South Africa,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,1,1,0.130590976,0,0,1,0,0,1,1,0,1,1,0.249942783,0,0,0,0
