Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,338,0,109,88,45,104,72,0,0,0,0,94,20,4,0,0,0,12,3,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0
Canada,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,19,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2,0,107,88,45,17,72,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Switzerland,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,46,0,0,0,0,0,33,0,0,0,0,0,0,3,0
HHI,0.857024781,0,0.937939306,1,1,0.08821178,1,0,0,0,0,0.35773925,1,1,0,0,0,1,1,0
