Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,2,0,13,11,12,8,0,23,25,7,0,12,0,0,0,2,19,0,0,46
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38
Belgium,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,5
China,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,19,0,0,3
Germany,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,1,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,11,0,8,0,22,0,0,0,3,0,0,0,0,0,0,0,0
Egypt,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0,0,0.748292247,1,0.72838822,1,0,0.85492792,1,1,0,0.330084606,0,0,0,0,1,0,0,0.611393987
