Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,8,11,63,104,146,71,111,120,690,1449,612,1033,2111,3290,2989,408,183,353
China,0,1,3,12,3,5,24,45,557,1237,513,933,2101,2718,2979,268,133,214
Russian Federation,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,108,0,66
Italy,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,7,23,31
United Arab Emirates,0,0,1,2,1,0,0,0,0,19,0,1,0,0,2,0,1,21
Portugal,6,5,52,21,68,42,58,50,117,27,22,94,7,6,2,19,21,11
Viet Nam,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
United States of America,0,0,0,0,5,0,0,1,0,2,0,0,0,157,0,1,0,2
Germany,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,1,5,0,0,0,0,3,0,257,2,0,0,0
Brazil,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,0,1,0
Chile,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
France,1,0,0,0,4,0,4,0,4,5,0,0,0,0,0,0,0,0
"Hong Kong, China",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,5,0,0,0,0,0,24,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,2,1,0,16,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
Mexico,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,39,2,15,0,0,0,0,1,0,1,3,1,4,0
Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Norway,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0
Singapore,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,1,2,0,1,23,3,1,0,9,3,8,0,0,1,0,0,0,0
Spain,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0
Thailand,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,2,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,2,0,1,1,4,0,0,0,0,0,0,0,0,0
Uruguay,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.457119613,0.060173072,0.697060755,0.155130309,0.322221857,0.442199566,0.37713009,0.351482668,0.683434548,0.796807649,0.739427331,0.844146103,0.990537316,0.747535722,0.994348364,0.551331546,0.572112494,0.466123002
