Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,5764,4640,6213,8051,5812,8496,8990,16869,10550,9996,5720,7633,9226,11786,14735,14321,15041,30515,25584,20864
Netherlands,2136,3462,1757,182,2632,3127,3019,2775,3600,3379,2250,2111,1300,1315,1392,1266,1220,6268,7430,5491
Denmark,69,17,104,726,22,6,30,39,391,45,131,67,31,10,40,41,425,789,714,2951
Germany,139,117,28,22,44,140,93,852,350,378,357,634,509,315,283,217,624,433,93,2669
New Zealand,0,23,112,0,567,532,1272,390,890,1140,776,1428,2192,2411,2922,2655,3080,2974,2733,2597
Uganda,0,0,0,0,3,0,0,0,1,127,0,0,0,60,0,0,178,840,1301,1242
France,1773,82,886,363,228,1455,641,2331,936,421,239,430,581,1681,1962,802,589,9764,1847,1189
Italy,43,46,54,49,54,107,132,137,163,173,228,173,144,111,104,256,645,1091,1915,985
Belgium,67,43,26,6,7,530,37,319,326,207,188,717,269,361,184,796,439,963,2187,749
Saudi Arabia,8,14,221,554,206,23,211,247,349,339,161,22,27,23,51,46,17,99,3170,528
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,433
Egypt,0,48,49,56,150,770,1148,87,91,169,109,137,368,331,325,6,256,445,525,291
Sweden,0,0,11,3,108,20,0,56,41,0,0,202,87,0,244,439,171,89,312,276
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,247
India,0,299,170,285,324,516,161,1254,13,1,413,5,0,0,13,77,12,13,19,244
Singapore,2,46,138,449,107,108,0,0,0,0,0,0,0,0,0,0,0,0,408,180
United Arab Emirates,67,22,53,96,28,20,46,28,212,11,9,160,91,20,71,123,40,45,45,161
Türkiye,0,0,106,105,0,0,61,0,17,34,18,29,164,335,328,384,371,102,48,130
Spain,16,0,0,0,0,2,36,0,6,60,7,60,32,63,34,3,43,127,68,94
Czech Republic,0,0,0,0,0,0,0,92,0,0,0,0,0,0,38,6,4,3,7,90
Malaysia,0,1,0,0,0,0,251,77,18,0,0,1,84,93,88,0,0,1315,1135,73
Poland,0,0,0,74,39,0,0,117,0,0,3,8,29,166,78,31,23,1388,23,54
Switzerland,0,46,1260,2854,14,20,1,138,4,1,11,1096,2423,3947,5093,6070,4634,0,0,47
South Africa,12,16,54,45,5,94,23,97,197,298,85,139,421,115,48,108,29,7,23,30
Kenya,15,0,2,1,7,2,0,3,1,0,0,10,12,10,19,2,54,2,79,22
Australia,3,7,3,28,59,3,0,0,3,0,2,0,4,60,2,0,41,80,3,19
Djibouti,0,0,318,729,0,0,0,0,0,0,0,0,0,0,0,0,0,48,18,16
China,3,1,1,9,2,8,9,7,297,7,5,6,16,24,18,15,20,22,21,14
United States of America,739,3,135,0,2,17,16,4135,7,5,33,18,37,4,2,1,54,93,38,12
United Kingdom,94,10,0,0,2,0,0,0,0,18,58,21,30,80,943,788,1782,504,13,9
Thailand,0,0,2,0,3,0,0,1,2,15,3,0,4,0,20,0,0,1,4,7
Oman,6,14,5,26,0,0,22,3,0,15,6,1,25,88,0,0,179,1461,0,6
Canada,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,0,0,0,2
Bahrain,0,0,0,0,0,0,0,0,2,3,0,1,1,0,6,0,0,0,1,1
Slovakia,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1
Japan,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0
Algeria,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
Brazil,0,0,0,0,21,0,0,0,0,0,0,0,1,0,3,9,0,0,0,0
Bulgaria,0,0,0,2,0,0,5,13,17,6,22,8,7,12,13,6,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,29,0,0,0
Cyprus,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,33,0,36,0,0,0,307,0,0
Georgia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,25,10,19,17,17,8,16,20,20,18,25,25,25,21,48,24,17,10,25,0
Grenada,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Honduras,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Indonesia,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,299,135,0,100,529,695,1,584,0,0,0,0,0,0,3,0,0,0
Ireland,235,274,204,1013,870,691,1200,2535,2226,2479,278,0,0,58,0,8,18,370,1,0
Israel,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0
Jamaica,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,2,28,129,0,0,0,0,0,0,2,20,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lebanon,0,0,0,0,3,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
"Libya, State of",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,68,0,0
Malawi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Malta,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,19,0,0,0,0,0,0,13,0,0,0,2,0,0,2,6,0,0,0,0
Niger,0,0,0,0,0,0,0,109,212,0,0,0,0,0,35,7,0,0,0,0
Norway,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,1,0
