Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,982,422,549,503,1117,1003,710,1362,897,751,1128,1176,1399,1668,1195,1887,1660,3467,3195,2240
France,303,90,195,142,151,226,84,268,431,82,313,585,1018,1059,354,235,870,2317,2135,1292
Sweden,213,41,0,0,0,0,0,0,0,0,0,0,0,0,0,15,53,65,24,268
India,0,35,9,73,97,94,157,226,23,243,274,267,223,455,344,458,605,350,927,260
Nigeria,5,9,0,0,0,0,0,0,0,1,0,2,0,1,1,22,20,29,0,222
Togo,0,2,2,121,299,0,0,0,38,93,69,25,14,20,133,1031,0,22,32,189
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10
Belgium,0,0,0,0,0,0,12,0,0,0,35,0,0,0,0,0,0,0,0,0
China,0,0,94,167,549,624,416,792,291,125,16,68,58,72,42,14,0,3,37,0
Czech Republic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,0,0,0,0,0
Germany,0,37,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,16,0,0,72,0,0,67,0,17,16,0,0,0,0,0
"Hong Kong, China",0,0,21,0,20,0,0,0,23,158,325,151,81,38,195,77,0,0,0,0
Indonesia,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Italy,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,1,0,0,0,0,0,0,66,0,6,6,0,0,0,0,0,0
Lebanon,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,39,0,0,0,21,19,52,18,36,0,10,0,0,0,0,0,0,0,0
Poland,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,22,2,0,0,0,0,0,0,49,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,31,58,0,18,0
Spain,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,677,10,0
Switzerland,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,20,0,0,0,0,0,0,16,5,9,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Türkiye,433,169,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0
HHI,0.351052436,0.20915503,0.318095022,0.128989283,0.244814212,0.488177627,0.389724862,0.416808591,0.338105592,0.155993709,0.215728254,0.351980667,0.574808241,0.524975654,0.214690258,0.418724296,0.444309651,0.541888592,0.580382663,0.348296528
