Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,83172,78975,95439,101242,138591,148477,167799,264882,150263,134834,260718,329454,132935,69431,76368,117911,119449,189966,90195,96322
China,6,1912,7876,2882,12644,30059,38700,112742,24446,42018,130530,142935,16636,11105,19203,40227,52167,97142,28632,44318
France,18423,18174,27667,19985,27495,27216,24576,27216,24647,27666,28839,41240,23728,19448,21266,17040,15235,14639,10402,14350
United Arab Emirates,0,0,1014,0,454,845,0,0,0,3826,1587,4471,5178,3953,1942,7133,9449,14752,13210,6761
United States of America,44656,32170,40120,40768,50482,36363,48247,64231,6633,8332,14394,24814,14484,3660,4273,9425,4323,6952,11307,5363
Netherlands,1352,2651,807,1114,2993,3074,4705,2219,3853,3845,4646,6651,3161,1797,3251,1417,3585,15134,4026,5228
Belgium,2225,1640,3094,3499,3085,5428,6739,11548,7610,5266,12903,9032,20798,3358,2699,3429,2936,3365,2051,2889
Germany,6178,12634,3380,10325,15415,13349,4216,7247,2962,5342,4021,17484,3683,3692,1865,5368,3740,1679,1586,2773
Denmark,39,170,227,314,511,1942,1620,2279,1913,663,1255,614,786,1375,784,1200,1450,1050,1701,2292
Türkiye,0,0,6,0,0,536,62,418,74,633,717,838,2141,1153,3283,637,1011,2091,1184,1881
India,62,209,479,7717,2660,1262,866,807,2852,2534,7383,3116,10181,1734,1039,1883,3802,3471,2157,1244
Italy,2236,2357,2165,611,4886,4257,11763,11680,7361,13778,8595,22837,8526,1570,1749,1225,1129,2212,1269,1219
United Kingdom,1195,2795,1435,890,1874,4680,4545,3989,3210,3802,6997,6427,529,904,3929,2733,2611,1501,1098,888
Sweden,4,34,432,258,1729,63,581,187,636,42,649,331,1065,80,387,18,149,82,27,724
Hungary,243,0,1,0,0,0,0,0,0,202,200,150,61,221,57,58,20,290,232,684
Luxembourg,0,0,4,3,232,38,0,0,1,0,0,757,213,601,0,1184,470,225,2209,661
Niger,1,1,6,1,0,0,0,4,0,0,0,1,0,14,1,7,154,150,897,509
Central African Republic,0,0,0,0,0,199,0,71,0,563,1644,0,0,513,4239,0,0,100,6,476
Poland,517,429,277,399,443,0,355,253,353,1106,253,466,0,224,273,2198,1501,40,193,457
Austria,1,0,14,25,0,219,72,1742,29,114,109,91,227,4461,36,223,177,189,88,448
Spain,5,36,7,146,439,357,332,870,719,1140,2118,1139,3027,1623,361,1545,2654,273,400,349
Japan,220,8,10,33,113,105,341,859,481,217,114,181,24,53,2,79,3,20,304,331
Saudi Arabia,0,0,506,0,0,0,0,0,0,273,0,90,0,86,166,196,480,625,451,285
Thailand,0,5,14,18,101,150,426,60,66,17,320,51,252,20,20,168,222,1,56,258
South Africa,1598,112,333,282,383,814,521,352,594,474,385,175,44,139,704,235,181,325,176,244
Finland,2,0,99,101,67,944,1040,798,55290,30,1581,53,7,0,0,79,3,0,2829,229
Bulgaria,0,0,0,0,0,0,0,122,0,53,0,0,21,1,63,25,352,0,86,186
Canada,1804,1195,2204,8114,10150,3465,5442,5500,1934,2237,7974,21314,4517,192,480,1709,1277,277,148,186
Switzerland,54,92,98,207,228,197,203,317,142,216,671,428,2219,114,176,133,162,160,316,165
"Hong Kong, China",0,0,2,20,71,50,1312,667,201,53,166,248,285,780,612,1694,283,17334,135,163
Tunisia,0,31,7,97,546,13,19,15,37,2092,527,1147,599,2491,428,2568,824,421,307,106
Singapore,0,0,0,0,0,0,0,0,0,222,335,2134,839,163,243,975,323,85,65,102
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Morocco,0,45,518,110,112,327,19,233,449,12,100,121,262,94,194,1086,132,150,146,96
Brazil,0,0,0,0,0,1199,9,7,1156,760,49,52,107,87,10,16,0,0,3,95
Nigeria,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,70
Norway,1,243,56,21,29,8,451,6,1,9,3,9,13,52,4,370,112,0,0,42
"Korea, Republic of",0,11,363,1036,234,11,307,67,0,4,16,21,1380,77,2,5,67,175,17,30
Qatar,0,0,0,0,0,0,0,0,0,0,0,314,1,0,0,63,127,0,75,25
Kenya,0,0,0,20,4,11,43,52,3,3,12,361,16,1,23,47,4289,0,0,19
Lebanon,3,2,0,3,13,9,26,0,120,312,109,85,26,25,40,8,30,3,2,16
Portugal,319,611,609,118,154,41,0,1217,220,716,522,792,722,799,122,384,4,17,0,12
Burkina Faso,0,1,0,437,0,0,0,0,0,197,1537,33,132,2,0,5,0,0,6,10
Congo,0,0,0,0,1,137,16,16,12,456,714,712,404,65,8,349,54,0,0,9
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,9
Ireland,913,4,6,1,25,14,1008,18,24,17,37,28,22,3,11,0,24,95,26,5
Egypt,30,0,61,0,1,213,62,329,896,32,37,0,9,3,0,0,0,1,82,4
Greece,0,0,0,0,0,0,0,17,32,28,162,10,0,0,14,0,0,1,29,3
Malaysia,0,51,0,0,0,0,0,3,17,0,22,69,36,38,0,97,0,4,1,3
Senegal,156,37,16,140,12,530,102,395,6,2,0,190,11,62,0,0,9,1189,14,3
Benin,0,37,0,4,3,14,0,320,0,0,0,1064,641,136,0,3,0,102,6,2
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0
Serbia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,5,31,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,3,18,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0
