Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,68867,51251,51131,46236,49002,86645,102169,58778,63170,93463,125589,103468,104299,158640
"Korea, Republic of",23866,19140,21527,25765,22938,30333,36484,31978,35220,45226,47087,66125,69383,59536
Japan,5057,5911,1860,69,1210,11217,3881,10446,6283,1354,4142,20030,18645,33370
Australia,20353,19295,14745,3608,10424,17650,10619,8347,2929,2992,1271,5766,5128,26574
India,66,22,556,2460,2160,250,4614,1978,8772,24747,8496,2040,704,9645
Singapore,4872,763,197,12,115,193,4159,639,8081,12867,5703,6031,3573,6783
Belgium,335,141,1280,167,172,4721,2340,448,344,198,0,92,73,5306
Malaysia,48,3,0,0,969,0,13,0,128,572,99,216,354,4528
"Hong Kong, China",197,0,0,0,0,0,0,88,80,536,1,180,522,2701
Netherlands,142,0,0,48,72,0,0,0,0,22,25,0,0,2499
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,597,2316
Peru,271,71,407,537,258,0,87,462,293,847,761,1072,891,1781
China,9276,3740,7182,12532,9909,21805,34214,1506,350,316,128,401,925,1432
United Kingdom,16,18,0,1,2,1,0,293,273,101,653,276,510,1080
"Taipei, Chinese",1,36,34,146,0,99,645,13,177,174,67,121,229,645
Switzerland,0,0,0,156,0,374,872,0,170,744,345,241,167,184
Thailand,221,1,1563,218,1,1,22,75,4,6,56110,27,580,89
Germany,110,0,0,0,0,0,5,0,0,0,70,6,1,65
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,52
Eswatini,0,0,0,0,0,0,69,0,0,44,127,52,0,52
Chad,744,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",2891,547,1,221,0,0,0,0,0,0,0,0,0,0
Saint Helena,0,0,0,0,0,0,64,0,0,0,0,0,0,0
Angola,125,131,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,184,24,0,155,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,365,0,0,0,0,0,0
Canada,0,0,0,0,0,0,84,0,0,0,0,0,0,0
Indonesia,0,0,49,0,0,0,0,0,0,0,0,240,0,0
"Iran, Islamic Republic of",0,817,1102,0,437,0,2101,0,0,0,0,0,0,0
Italy,0,0,0,147,0,0,0,0,0,0,0,0,0,0
Kazakhstan,0,0,0,0,0,0,747,0,0,0,0,0,0,0
Liberia,0,86,0,0,0,0,0,0,0,591,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,161,0
Pakistan,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Poland,109,0,0,0,0,0,0,0,0,102,0,0,0,0
Russian Federation,166,86,256,0,0,0,1076,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,284,0,0,320,0
South Africa,0,0,0,148,107,0,0,0,0,0,14,0,0,0
Spain,0,0,0,0,0,0,0,1718,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,71,0,73,345,0,1356,434,518,1537,0
Ukraine,0,0,0,0,0,0,0,76,66,384,57,0,0,0
United States of America,0,167,0,0,0,0,0,0,0,0,0,32,0,0
Uzbekistan,0,91,349,0,0,0,0,0,0,0,0,0,0,0
HHI,0.34026938,0.418019396,0.376927492,0.502689563,0.407059864,0.293065699,0.364732044,0.456291361,0.45927313,0.45004329,0.467930835,0.575690411,0.600092449,0.313219212
