Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,51,53,53,0,611,1015,1816,2492,3902,3433,2425,1537,1445,616,413,318,1995,2628,2189,1720
India,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1317,503,664
Sudan,0,0,0,0,0,0,0,0,0,3262,1919,1283,1208,320,102,45,216,338,360,515
United States of America,5,6,2,0,10,7,16,22,53,11,63,40,13,65,28,49,41,161,201,110
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,251,234,172,83
Djibouti,23,33,21,0,15,112,113,10,14,19,15,11,15,12,15,14,115,170,385,55
Netherlands,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,21,45,31,54
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,21,43
Israel,10,6,19,0,47,34,51,50,88,15,157,37,33,31,58,25,27,22,47,32
Germany,1,0,0,0,2,1,0,1,16,23,17,50,45,17,13,43,104,129,26,31
Lebanon,0,0,0,0,0,9,12,9,4,37,58,16,28,47,93,15,79,18,0,30
Canada,0,0,0,0,0,0,3,4,10,4,11,10,1,11,9,9,16,37,23,23
South Africa,0,0,0,0,0,0,0,0,0,2,1,0,13,0,0,1,4,31,0,16
United Arab Emirates,0,0,2,0,0,0,0,0,0,0,0,11,4,4,34,4,194,4,37,15
France,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,4,18,2,12
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Sweden,0,0,0,0,0,0,0,0,0,2,0,2,1,8,6,23,20,21,40,6
Belgium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,5
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Australia,0,0,0,0,1,10,33,11,7,0,3,9,27,7,0,4,2,5,16,1
Italy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,0,0,0,0,0,0,0,1,5,25,29,0,23,0,0,0,7,10,5,1
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,19,3,0,1,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,0,0,0,0,15,49,31,0,0,1,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Austria,0,0,0,0,0,0,0,1,1,1,5,2,1,1,1,2,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,43,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
Japan,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
New Zealand,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,11,2,0
Nigeria,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
