Importers,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,4686,3935,2228,4831,6320,7070,9653,12659,18962,44227,64481,138175,164267,293185
China,0,0,0,15,10,0,0,0,4,1061,10044,31536,62955,134011
United Arab Emirates,0,0,8,121,9,290,1927,245,6,18,7,10,56,49435
Japan,16,31,102,251,314,768,969,1302,1699,3764,6504,9010,13546,23460
Belgium,0,42,312,17,29,2,58,5,0,13,500,3137,6547,22835
United States of America,3955,3157,182,282,250,470,43,119,467,33,1988,4813,7676,20017
Germany,296,43,726,2581,3414,3801,5605,5210,6262,7502,8858,10961,10444,14096
Italy,20,1,28,107,168,111,53,21,24,4227,8472,10793,4746,6429
India,2,0,0,0,0,2,39,0,0,1,42,68,7,4663
"Korea, Republic of",63,31,173,4,8,0,0,37,25,9,347,584,2093,2323
Australia,15,15,1,9,45,72,1,21,53,62,45,231,752,2108
Canada,9,29,53,47,21,7,39,27,55,17,49,21,75,1743
Spain,22,41,104,79,108,141,0,13,35,0,19,1084,1176,1589
South Africa,0,0,0,0,18,0,0,0,0,0,2,1,10,1566
Singapore,43,31,25,115,87,156,121,268,403,730,944,1330,1137,1330
United Kingdom,50,327,345,279,421,202,348,128,149,179,180,197,362,1022
Netherlands,10,3,3,6,24,28,45,33,114,24,6,61,43,829
France,29,85,3,28,40,5,74,163,22,24,119,97,217,822
"Taipei, Chinese",0,0,0,0,106,7,0,0,0,10,116,177,291,550
Brazil,0,0,0,0,0,0,0,0,0,0,0,6,1,540
"Hong Kong, China",65,7,0,20,25,79,129,3196,9049,25944,25781,63589,51600,436
Thailand,0,0,1,0,0,38,10,0,0,0,2,49,83,433
Poland,0,0,0,9,17,7,0,0,0,0,9,7,59,400
Norway,12,6,0,7,0,0,0,8,0,12,2,3,5,349
Saudi Arabia,67,21,131,797,1079,754,13,392,500,470,268,66,0,318
Denmark,0,0,0,27,20,32,0,0,0,0,0,10,6,314
Türkiye,0,0,0,0,0,12,33,0,4,0,0,0,4,222
Sweden,0,0,0,0,20,56,91,11,19,95,95,172,123,212
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,83,159
Sri Lanka,7,0,0,0,0,0,0,0,0,0,0,0,2,126
Chile,0,0,1,0,0,0,0,0,0,0,0,0,5,126
Russian Federation,0,0,8,0,0,0,0,0,0,0,0,9,13,108
Indonesia,0,0,0,0,6,0,0,0,0,0,0,10,38,107
Philippines,0,0,2,0,0,0,0,0,0,0,2,6,6,103
Finland,0,6,0,0,6,2,42,7,4,0,0,6,0,86
Romania,0,0,0,0,0,0,0,0,1,0,0,0,0,59
Jordan,0,0,0,0,0,0,0,0,61,0,0,0,0,57
Malaysia,0,0,7,3,2,0,0,0,1,13,31,12,8,55
Mexico,0,50,0,0,0,0,0,0,0,0,0,0,1,54
Ireland,0,0,0,0,2,0,0,0,0,0,0,0,5,29
New Zealand,0,0,0,0,0,0,0,0,0,9,0,0,5,18
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Switzerland,7,8,9,11,1,2,0,0,0,0,20,41,17,17
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Austria,0,0,0,5,0,5,0,2,0,4,22,27,16,1
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,1
French Southern and Antarctic Territories,0,0,0,0,0,0,0,1420,0,0,0,0,0,0
Bahrain,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bhutan,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Brunei Darussalam,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,36,0
Czech Republic,0,0,0,0,0,0,0,0,0,3,0,18,0,0
Kiribati,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Greece,0,0,1,0,34,12,0,26,0,0,0,14,0,0
Hungary,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Iraq,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kuwait,0,0,0,0,2,2,3,0,2,0,0,0,0,0
Lebanon,0,0,0,0,0,5,0,0,0,0,0,0,10,0
Maldives,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nepal,0,3,0,0,17,0,0,0,0,0,0,3,3,0
Nigeria,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,6,2,0,6,0,0,0,7,16,0,0
Qatar,0,0,0,0,0,0,4,3,1,0,0,0,0,0
Senegal,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,6,0,0,0,0,0,0,0,4,0
HHI,0.799675938,0.751883762,0.259182825,0.461799273,0.4875539,0.467326446,0.521770285,0.378873639,0.486026366,0.530872188,0.365536589,0.439262613,0.424394913,0.423686317
