Code,2003,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
63,3602,0,6762,10784,10454,6437,5842,5290,3736,17298,10673,3953,15051,4893,12301,17326,19616,22315
64,439,14,516,780,656,944,898,806,393,603,1312,219,1007,1137,1930,1509,2160,2617
65,3,0,7,89,62,57,108,34,66,119,17,477,79,622,517,1507,201,360
66,30,0,21,17,1,21,34,74,22,47,33,8,101,73,67,23,27,76
67,57,2,4,8,18,9,0,36,0,0,0,6,1,0,2,0,0,3
68,117,0,84,65,53,937,299,117,32,65,139,261,260,3107,1030,1051,520,262
69,142,0,474,1027,676,1062,982,758,434,161,1001,546,1522,771,1817,1661,1538,1649
70,191,0,238,1036,779,931,1021,1683,292,300,797,1207,1254,1058,1747,634,1444,2281
71,7214,70291,51590,13,1,1,3,0,0,0,129,46,36,0,16,35,0,0
72,1203,0,850,3097,1440,2912,2571,4451,2244,1216,3149,2204,13341,2752,3168,3570,4174,3207
73,1315,132,2472,4703,5746,5045,3324,2862,1271,2579,3370,7002,11260,6513,9382,7467,11284,7669
74,41,0,454,0,4,22,34,25,24,8,7,10,29,22,92,80,169,69
75,1,0,0,8,0,3,0,3,0,0,2,64,0,4,1,12,2,1
76,1661,10,2723,2725,2824,3296,3974,2060,1189,2411,2439,4414,2744,2297,5888,2396,3660,3060
78,0,0,2,1,0,0,13,0,0,13,14,0,0,0,0,14,0,14
79,29,0,2,0,12,0,3,0,0,0,1,0,5,0,78,1,1,0
80,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,10,0
81,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4
82,603,0,587,924,755,1221,937,804,281,1244,2295,935,1432,763,1229,2174,1054,1196
83,355,0,470,1012,865,1012,1386,722,326,673,546,997,869,662,1302,1141,1333,2005
84,7058,123,13796,15150,12213,15785,28068,21833,8329,12988,91546,26431,36617,23677,33562,37417,27845,113623
85,3201,61,17688,23952,17781,22153,18386,21731,9427,20500,48784,40749,35722,31904,51478,54714,95785,54950
86,4,0,60,134,41,63,88,37,17,415,6063,11370,1058,2155,2304,654,587,963
87,8447,58,18167,16117,15618,19079,21337,32379,6912,59277,19144,120421,110550,110342,21797,99286,19590,19093
88,41,0,19,79,54,174,90,85,10,23,6210,2232,71,18220,87536,3759,1749,42682
89,36,0,0,4,98,15,1,0,0,68,0,42,55,239,193,19,87,75
90,857,2,2145,4340,4727,3220,5570,3875,4406,10619,8154,7391,8733,7923,8464,13012,19523,23756
91,14,0,4,42,2,5,21,6,13,3,14,20,8,13,66,6,20,1
92,15,0,27,34,1,14,7,3,0,3,7,0,0,0,5,1,0,1
93,776,0,779,1155,1092,923,1377,1215,504,13573,73401,407,1903,1679,6435,4365,3903,28346
94,443,0,1251,1539,2289,3267,2931,2058,530,11154,39392,7764,7774,7787,12909,14913,30795,41601
95,96,0,119,276,159,408,216,372,332,527,331,456,867,330,596,336,1150,1576
96,173,0,177,388,357,141,342,153,102,298,3035,10537,741,428,888,396,750,1759
97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
99,0,0,0,9,298,0,4,18,272,167,8,0,0,0,0,0,0,0
TOTAL,99618,140442,197764,185016,211714,209734,215218,217755,129519,309520,461305,400118,417274,384386,567832,544916,486656,629525
