Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,8,16,8,26,21,45,107,497,270,345,234,303,153,238,189,235,381,172,236,286
France,2,2,3,8,1,16,7,9,40,7,47,25,40,5,22,84,89,93,191,201
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,20,38,19,73
Senegal,1,3,4,0,0,0,0,4,8,13,12,12,5,6,2,2,3,1,0,10
Netherlands,0,0,0,0,0,0,0,23,0,0,0,0,0,1,49,48,74,24,2,1
United Arab Emirates,0,0,0,18,20,0,0,0,0,0,0,0,25,26,0,27,89,0,1,1
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,8,0,0
Brazil,0,0,0,0,0,0,0,13,0,0,0,0,0,5,3,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Canada,0,0,0,0,0,0,0,0,190,275,176,204,79,91,0,25,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,2,1,5,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
Djibouti,0,0,0,0,0,0,32,0,0,26,0,0,0,0,0,0,86,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,56,34,34,0,0,1,0
Ghana,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,2,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
New Zealand,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Saudi Arabia,4,0,0,0,0,29,0,30,32,0,0,30,0,20,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,8,0,0,0,0
Togo,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
United States of America,0,0,0,0,0,0,68,400,0,0,0,0,0,0,0,0,0,7,0,0
Uruguay,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.17260394,0.345769858,0.142025809,0.172409813,0.841480405,0.098722757,0.302983814,0.714375312,0.510555257,0.66824426,0.479902299,0.477194671,0.281517563,0.269776445,0.213809,0.198258196,0.210993574,0.362988227,0.722901837,0.545115059
