Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,2151,3302,4372,2729,6558,6756,8566,12607,9698,10287,4920,3870,4732,3735,3667,2708,3587,4848
Portugal,475,684,887,518,2133,2594,3436,5963,3676,5240,2737,2135,3032,2118,2220,1477,2060,2757
China,669,916,1424,850,1962,1234,1043,1741,1401,1150,281,152,298,464,519,320,627,934
South Africa,124,95,442,56,408,156,221,630,745,974,630,403,346,272,201,316,231,265
United Arab Emirates,171,284,343,56,156,73,359,350,232,387,86,74,51,64,118,35,151,200
Switzerland,25,46,24,124,79,156,249,432,614,413,128,116,46,125,24,101,115,113
France,45,518,57,264,106,75,252,89,125,139,13,124,14,30,29,27,147,80
United States of America,51,65,102,403,581,1311,740,640,624,389,227,266,115,110,117,95,42,74
"Hong Kong, China",240,440,488,108,91,154,92,657,348,269,294,216,444,142,115,96,47,73
Japan,1,0,1,2,48,1,40,10,45,74,80,139,94,105,54,48,25,66
Germany,52,4,0,3,14,35,98,46,33,11,8,11,31,6,18,5,14,45
Brazil,19,27,37,41,163,82,264,93,117,61,5,5,4,11,24,3,8,42
Ethiopia,2,1,10,0,11,5,20,0,0,0,0,0,0,11,18,3,0,38
Sweden,0,0,0,0,0,1,12,4,5,3,1,1,7,2,2,3,1,18
India,2,15,16,0,0,6,16,10,7,65,20,8,8,4,45,11,22,16
Türkiye,0,0,0,0,0,0,2,1,0,26,0,9,1,1,0,9,3,16
Spain,7,3,30,46,432,179,1240,1247,1108,508,181,6,35,34,9,6,6,15
Nigeria,34,0,2,0,0,1,1,3,0,0,0,1,0,0,0,0,0,12
Singapore,5,7,345,3,4,30,3,33,6,10,0,1,0,1,7,1,3,12
Israel,23,0,0,0,11,5,8,10,1,8,5,26,73,9,10,1,0,11
Norway,0,0,0,0,0,2,32,0,2,3,10,0,0,0,29,0,1,10
United Kingdom,8,6,6,69,35,23,119,192,190,61,61,51,21,159,8,72,24,8
Belgium,5,6,1,3,9,28,83,21,90,19,25,46,31,9,2,7,22,5
Netherlands,25,34,0,1,1,16,12,13,37,29,11,29,11,5,12,40,3,5
"Congo, Democratic Republic of the",0,0,0,0,0,2,1,0,0,0,0,0,1,0,4,1,3,4
Italy,3,4,4,1,3,5,15,113,36,25,16,7,2,8,3,3,7,4
Lebanon,0,2,0,1,2,52,131,91,61,284,33,2,6,16,0,0,4,4
Thailand,19,9,0,0,2,1,0,1,1,1,1,1,0,1,0,0,0,4
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
Malaysia,0,0,0,32,0,0,0,26,5,6,0,0,0,0,0,0,0,3
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
