Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,39,6,49,176,461,719,458,113,1444,946,4232,7490,1824,4087,11339,8441,11006,11481,28430,25763
Viet Nam,0,0,0,3,0,0,2,6,1026,457,0,0,381,1535,8004,5557,3431,3265,17890,14422
Germany,0,0,0,0,0,0,0,0,15,8,6,111,24,424,1399,633,3597,3351,3079,5216
India,0,0,13,161,329,0,0,0,0,0,0,0,86,506,474,547,1452,1348,1580,3134
France,0,1,1,1,1,7,23,41,86,66,76,90,629,519,761,620,1012,1040,1703,954
Belgium,0,0,0,4,0,0,3,0,0,3,0,0,0,0,10,111,115,407,823,666
United States of America,1,0,27,0,0,3,0,10,14,17,0,0,0,113,17,45,121,88,67,369
"Korea, Republic of",0,0,0,0,0,0,1,0,0,18,0,0,160,7,165,133,84,32,119,215
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41,84,292,167
"Taipei, Chinese",32,5,1,1,0,0,0,17,49,68,169,276,451,777,84,124,152,69,50,154
Japan,1,0,8,6,32,5,3,17,11,1,0,0,42,7,19,81,122,140,155,108
Malaysia,5,0,0,0,0,0,0,1,2,0,0,0,0,12,127,0,1,0,27,86
Canada,0,0,0,0,1,0,0,2,11,0,5,0,0,25,0,0,15,12,48,75
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,88,112,62,68,47
Switzerland,0,0,0,0,0,0,0,5,3,3,3,17,29,39,38,75,114,109,49,44
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,11,42,24,35
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,11,61,27,15,24,27,26
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15
Australia,0,0,0,0,0,3,0,5,4,4,5,5,9,0,1,6,3,20,14,13
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,9,7
Denmark,0,0,0,0,0,6,0,4,0,0,0,0,0,11,0,9,0,9,0,5
Netherlands,0,0,0,0,0,0,0,0,0,0,0,142,0,0,1,37,31,179,0,3
Singapore,0,0,0,0,0,0,0,0,77,224,3968,6845,7,5,1,2,452,943,7,3
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,0
Niue,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,1,6,4,11,4,0,3,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2303,0
China,0,0,0,0,0,0,0,0,130,62,0,0,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,30,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,2,0,0,0
Norway,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Eswatini,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0
Thailand,0,0,0,0,99,694,419,0,0,0,0,0,1,0,0,4,4,4,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,85,90,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
HHI,0.662519495,0.487310034,0.337248142,0.857852059,0.545047189,0.944309835,0.870647499,0.214101542,0.620240149,0.388584852,0.901360622,0.872539548,0.275104425,0.30012916,0.64980463,0.584445774,0.358662233,0.304993595,0.557273545,0.503797746
