Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1287,1483,1478,2061,1853,1762,1964,1448,2062,1455,1805,2215,1218,982,1924,2410,1765,1096,1523,1211
Portugal,248,249,319,508,329,651,1030,586,873,500,795,832,371,287,516,730,655,561,962,400
Spain,13,9,23,86,70,110,149,180,195,212,135,168,188,112,448,817,251,93,79,303
China,234,523,551,584,483,441,351,301,326,257,411,612,427,401,559,577,634,283,354,221
Senegal,50,49,84,157,187,182,109,121,111,75,82,61,47,48,43,37,34,23,35,102
Netherlands,29,12,21,22,6,11,14,20,21,13,11,14,18,9,18,17,10,10,15,52
Italy,23,12,18,18,76,125,33,30,115,34,42,87,41,15,57,48,55,22,3,29
Germany,1,4,0,2,6,4,2,1,23,9,5,20,6,7,4,4,47,54,2,28
Belgium,3,3,1,0,1,0,3,0,8,0,2,6,3,1,4,4,11,2,10,27
United States of America,50,45,159,56,77,108,151,107,76,80,223,109,35,19,14,112,18,25,32,19
Morocco,38,16,2,0,0,5,15,15,11,10,27,24,23,20,15,20,14,2,13,18
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
United Kingdom,0,0,0,2,3,1,10,4,4,12,7,81,14,37,22,9,12,2,3,3
France,11,4,11,19,7,8,21,30,72,67,24,24,14,16,17,15,10,13,11,2
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1
Gibraltar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Brazil,585,513,282,599,599,107,70,51,224,185,29,169,14,13,195,11,13,2,1,0
Belize,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Sri Lanka,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0
Dominican Republic,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,1,8,3,2,0,2,3,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Qatar,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,2,5,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0
Switzerland,0,1,0,1,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Tunisia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Burkina Faso,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.350660211,0.366169342,0.29048987,0.295557267,0.282838471,0.293178745,0.43072862,0.278987296,0.303832161,0.227688437,0.359539067,0.33695156,0.337917507,0.336020463,0.295810543,0.36766874,0.360621383,0.430935247,0.563193825,0.269599835
