Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1314,1216,2141,2222,1536,1699,1823,4036,3568,3155,4988,4889,6611,6486,7546,9757,9063,8822,11490,13182
Türkiye,130,93,169,76,123,117,265,369,494,513,823,1502,1888,2199,3319,4088,5248,5712,6279,7886
United Arab Emirates,87,57,224,349,221,78,111,180,316,588,1323,1264,1346,1526,1454,1383,1566,1552,2592,1894
China,85,128,133,68,240,206,277,356,851,463,397,376,994,905,1051,1464,655,567,1259,1884
Saudi Arabia,493,571,464,731,494,492,885,1396,1163,1074,950,776,529,516,416,432,423,376,412,508
Jordan,15,2,33,2,41,14,0,43,7,0,0,11,122,17,30,52,87,138,174,308
United States of America,37,84,96,64,16,7,8,13,79,28,18,33,35,82,7,34,351,46,195,224
Belgium,184,61,169,97,48,3,42,32,7,9,4,59,3,10,189,231,155,61,153,198
Italy,20,9,17,57,35,13,9,5,43,9,36,35,100,65,198,241,60,107,36,57
United Kingdom,31,60,277,0,1,594,10,838,1,6,4,9,5,0,1,27,14,85,9,42
South Africa,1,0,13,3,2,0,5,2,5,15,303,12,24,5,2,224,9,4,87,31
Spain,0,0,12,0,0,0,0,5,1,2,0,0,0,19,0,7,0,3,1,22
Thailand,2,0,0,0,0,4,0,2,0,17,4,0,106,35,1,2,0,0,1,20
Netherlands,8,0,1,1,0,4,24,138,135,14,31,30,202,22,12,4,6,13,3,18
Switzerland,13,1,2,61,0,0,1,0,0,4,680,570,1139,945,142,45,14,2,42,15
Germany,15,4,4,41,19,6,57,13,42,2,119,8,22,1,127,15,10,7,33,13
France,24,25,20,1,2,0,0,0,5,5,2,0,1,1,4,1,7,19,35,10
Sweden,0,20,0,2,2,48,1,20,0,0,0,1,0,1,0,22,3,3,8,9
Viet Nam,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,3,0,0,0,6
Denmark,0,0,14,60,0,0,0,0,2,0,0,0,0,0,0,2,5,0,0,5
Finland,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Kenya,0,1,1,0,0,2,2,1,0,1,2,2,1,0,19,7,27,0,1,5
India,9,1,8,1,32,5,1,401,172,216,32,128,7,10,7,1034,138,5,5,4
Kuwait,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3
Pakistan,0,0,0,6,12,3,2,4,1,15,9,2,1,0,232,1,1,2,60,2
Egypt,22,23,26,49,1,14,0,166,19,13,9,21,0,5,125,126,112,52,63,2
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Canada,0,1,27,126,1,0,0,0,0,0,13,2,1,0,0,35,71,1,6,1
Ireland,0,0,0,0,0,0,2,13,14,0,45,7,0,0,106,214,73,33,0,1
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,21,1,5,16,1
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,1
Mozambique,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
