Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,34,87,81,157,209,227,808,180,313,512,92,185,328,151,561,185,410,487
China,0,0,0,48,1,32,16,14,65,146,1,50,42,139,532,120,389,407
Portugal,10,35,54,49,51,115,24,88,151,162,2,52,15,9,10,53,6,39
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,15
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12
South Africa,1,0,0,22,6,2,366,17,0,6,1,0,0,1,0,2,0,11
United States of America,13,46,3,0,5,16,1,24,7,5,4,6,32,0,1,0,0,3
Brazil,0,0,1,1,49,2,1,19,1,4,0,0,1,0,0,0,0,1
Namibia,0,0,0,19,5,3,384,14,13,0,0,0,0,0,0,0,0,1
Bahamas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
France,0,0,0,0,8,1,1,0,32,13,2,0,107,0,0,0,5,0
Gabon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,2,0,0,0,0,0,1,0,0,0,0,8,5,5,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,48,0,0,0,0,2,3,0,0
Israel,0,0,0,3,25,0,1,0,16,0,0,0,0,0,0,0,0,0
Italy,1,3,0,9,48,4,0,0,2,0,0,0,1,0,0,0,0,0
Lebanon,0,0,4,0,0,0,1,0,0,0,79,75,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Netherlands,0,2,0,0,0,31,5,0,16,0,0,0,0,0,0,0,1,0
Nigeria,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
United Kingdom,0,1,15,1,9,3,3,0,10,116,0,0,0,0,0,0,0,0
HHI,0.215810302,0.395379982,0.510180638,0.2538315,0.169743133,0.390342218,0.526126954,0.284836213,0.331634196,0.273610548,0.784708665,0.210291794,0.274786531,0.845009817,0.917421477,0.509866221,0.91392628,0.75375253
