Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,0,6,0,2,138,688,4236,4817,532,329,39,101,17,12,1594,8241,18346,18583,15465,11359
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,4,0,5,0,0,6,1175,369,2665,2540,3629
Viet Nam,0,0,0,0,0,0,0,0,102,84,0,63,0,0,0,105,142,0,997,2570
United States of America,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,792,207,2207,1278,2346
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,978,822,392,1069
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,145,178,542,939,504
Thailand,0,0,0,0,37,2,0,0,0,0,0,0,0,0,0,0,656,50,519,504
China,0,0,0,2,9,686,4231,4813,428,241,39,12,17,4,201,377,976,1601,457,333
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,128
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,126
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,64,82
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,57
"Hong Kong, China",0,6,0,0,92,0,0,0,0,0,0,21,0,0,0,368,8,13,0,11
Niue,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,205,1224,2315,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10539,3991,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,571,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,1955,66,86,505,0
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,397,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,38,75,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,391,36,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0
New Zealand,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,219,194,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,32,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543,596,2467,6049,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,28,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0
Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,253,0,0
HHI,0,1,0,1,0.341097441,0.990089429,0.997208099,0.997166041,0.590797281,0.469628128,1,0.339966509,1,0.130590976,0.429296799,0.149067984,0.465751939,0.175353199,0.284135099,0.238244887
