Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,57616,74865,158455,158755,199027,204089,319470,300056,349105,427354,526089,372580,600024,660751,536110,672031,638411,580495,812071,786374
India,14146,15675,20507,35750,34685,69564,74855,88885,77070,105980,136734,127802,132318,131729,124836,147135,141505,193082,230332,190907
Belgium,1374,2645,6388,15961,31591,4180,6719,17536,56670,102693,52854,63999,74806,90120,47808,115368,199343,54981,56603,164218
Netherlands,2600,4435,15671,3490,7669,4937,30852,34709,29699,51764,134384,17846,122933,103255,137314,128453,91874,5943,79535,152598
China,1482,1903,2437,2086,3478,8643,8096,14539,17427,22007,22988,26273,31514,37548,31155,29971,53171,51740,93649,89557
United States of America,2144,10330,29393,20985,36682,13662,56651,33577,54222,20148,50050,27297,58348,89844,27995,87327,3481,1970,151299,71747
Switzerland,2062,2739,3381,8831,2745,4587,6671,9570,7729,11734,15224,12070,20037,19646,19626,20489,42569,50584,26405,17985
"Korea, Republic of",1566,1549,1394,14164,28955,31329,28847,11648,23866,18289,13122,23073,9949,12637,1984,3733,6574,7312,28466,12714
Germany,3397,4263,6399,7640,5541,7537,5008,12575,5989,8518,7833,8099,8812,10981,8209,11699,11719,14939,13019,12068
France,5878,7514,31038,18150,3669,9462,5017,7663,5752,6282,16006,6103,7300,9018,8480,6116,5245,104301,16193,9372
Indonesia,174,421,467,393,0,187,671,29,1180,493,692,208,2618,1033,139,320,2510,207,6,8503
Italy,596,1692,748,339,6391,2252,53751,35165,14870,33400,25720,9270,76861,102938,66792,45242,1646,35487,33960,8208
Türkiye,243,533,501,567,1109,1108,363,485,567,692,900,1964,5201,4808,10052,2512,6990,8323,7565,7380
Cyprus,1250,1209,2162,1549,3529,4062,3158,5042,4234,4600,10825,6376,5233,4762,5025,5026,7545,4768,11425,5289
Thailand,70,52,260,147,1357,1078,429,997,1332,4282,2618,2007,1921,2273,3624,2569,2750,4021,4425,4264
Finland,0,499,210,105,3515,827,2352,1351,0,5554,202,1562,103,196,4213,590,3036,291,5044,3035
United Kingdom,2976,1805,5436,3652,4165,4322,4532,5890,15003,5326,6334,6439,4269,4919,4484,3539,3213,2461,11272,2931
Mexico,0,0,0,0,0,2,2,0,784,181,20,1077,1795,1909,2380,2623,2160,1155,0,2722
Slovenia,25,0,0,0,0,0,0,0,0,0,138,623,379,656,503,582,1932,1581,302,1976
Saudi Arabia,318,88,166,789,500,1,161,183,567,1017,1410,1699,1896,2281,3002,875,3338,2659,2722,1974
Spain,44,91,2672,52,137,211,219,429,640,201,387,797,1645,1647,1478,1177,1272,1818,1506,1854
Kenya,701,766,1249,1538,568,627,710,1012,1529,1665,1711,1184,1544,1738,1598,2408,3156,2810,2117,1796
Sweden,200,334,1001,292,945,629,586,977,1285,1342,988,1558,2065,1318,2111,1484,2596,2652,2785,1289
Egypt,963,860,1440,2490,1231,2785,1253,2063,1743,3095,2922,2758,2842,2413,2297,2923,2239,1302,2114,1289
Portugal,0,21,23,0,19,0,0,43,19,95,234,1233,1421,1023,1896,1290,2826,2044,5647,1249
Malaysia,105,180,261,254,429,1264,1539,795,1021,915,1489,1839,1351,2125,1693,2593,2092,3247,2488,1248
Ireland,18,124,8,9,8,184,364,415,205,263,962,372,170,2675,1713,762,1116,915,1838,1203
Poland,74,0,0,0,0,0,0,0,0,0,0,0,279,61,222,98,83,0,588,1081
Uruguay,0,0,0,52,48,284,144,238,369,129,240,124,111,0,0,32,192,0,319,1059
United Arab Emirates,362,644,216,970,954,1502,2085,3361,3368,2916,7341,5426,4029,4388,3985,6392,3234,3300,2841,1031
Jordan,92,69,125,111,129,301,229,340,606,421,1022,679,1845,1323,1807,2050,3191,744,1360,890
Greece,1334,1078,2236,1211,926,738,61,123,353,326,959,678,1417,906,1914,1353,1402,1153,2831,833
Bangladesh,1,23,95,209,48,0,4,125,65,215,818,1167,790,1664,562,813,694,459,573,822
Denmark,9568,8001,16249,11450,15323,14260,14645,7985,13224,4828,2150,3899,5267,4118,1926,25716,18091,10231,8128,744
Australia,0,0,3,8,0,107,109,112,98,78,254,120,993,701,739,612,420,282,557,498
South Africa,322,311,1815,1434,302,9048,4770,472,109,4645,3498,224,3786,276,347,638,528,681,233,340
Romania,0,0,0,0,0,0,0,0,0,19,108,262,352,467,180,452,350,212,254,296
Austria,0,2,1,0,118,103,259,88,0,208,330,665,901,1583,1600,1524,358,25,143,254
Norway,34,131,0,2,166,0,11,0,0,9,0,0,0,4,14,0,0,0,97,214
Russian Federation,0,0,0,0,0,0,0,0,155,0,0,72,93,22,0,20,111,733,0,177
Slovakia,0,0,0,0,0,0,0,15,0,0,0,20,0,0,1,3,2,4,2,135
