Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,4988,4294,3462,4767,6971,10339,12340,20083,29831,40788,51135,90275,98017,108866,126310,143655,182242,158781,221708,261208
China,1235,1382,907,1125,906,1755,2102,4019,4960,9241,16091,42217,34338,38813,45924,65945,81393,67907,113409,126062
Viet Nam,783,829,717,1598,3316,5809,6901,11138,20887,25620,26909,24992,43229,49519,60192,60664,81992,72566,84312,115585
"Hong Kong, China",1370,971,673,964,1359,1404,1547,2123,1874,3804,5188,12181,7940,8416,9288,6219,8234,8424,13970,7330
Thailand,979,472,352,339,202,184,201,156,340,254,459,2492,3000,1837,1765,2589,2456,3582,3159,3944
Indonesia,0,0,3,1,1,82,124,267,157,447,399,498,3499,4518,4225,2905,1957,366,1151,2105
Japan,56,25,12,15,60,62,8,0,15,12,47,72,56,235,112,220,136,602,981,1897
"Taipei, Chinese",542,534,522,587,973,804,987,1651,1300,1198,1240,2258,1769,2311,2563,2538,3505,3452,2802,1800
Italy,1,4,6,5,5,18,13,3,0,2,2,842,125,429,589,745,791,248,470,753
Brazil,0,0,0,0,0,0,0,3,0,0,10,18,12,101,100,148,61,70,27,245
"Korea, Republic of",0,10,11,58,17,114,118,96,122,95,356,1954,1835,1270,641,457,230,221,370,229
Malaysia,0,1,15,11,38,15,133,20,10,42,18,442,688,357,292,429,628,363,91,204
Bangladesh,0,0,0,0,0,0,0,0,0,0,21,315,0,0,37,37,84,91,112,196
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,87,85,71,178
Germany,0,0,20,0,5,2,15,40,40,4,0,122,45,67,101,122,77,70,96,114
Singapore,14,20,36,42,37,70,73,73,50,43,73,222,102,76,154,181,112,334,323,113
India,0,0,0,0,0,1,0,0,11,0,1,21,42,30,141,73,82,115,76,109
Myanmar,1,0,0,1,0,5,0,8,3,5,3,0,0,0,0,0,20,81,46,75
France,0,0,1,0,0,0,0,4,0,3,1,0,9,12,14,20,59,14,49,47
